,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7688603531300161,0.0016051364365971107,0.012841091492776886,0.009630818619582664,0.09630818619582665,0.03210272873194221,0.07062600321027288,0.008025682182985553
frontalpole-lh,0.0,0.596244131455399,0.054773082942097026,0.04225352112676056,0.13615023474178403,0.13928012519561817,0.02034428794992175,0.010954616588419406
frontalpole-rh,0.020100502512562814,0.0829145728643216,0.550251256281407,0.017587939698492462,0.1457286432160804,0.1658291457286432,0.0,0.017587939698492462
parahippocampal-rh,0.015706806282722512,0.07068062827225131,0.028795811518324606,0.7827225130890052,0.0968586387434555,0.0,0.005235602094240838,0.0
rostralanteriorcingulate-lh,0.08072916666666667,0.11979166666666667,0.08072916666666667,0.04296875,0.4752604166666667,0.17057291666666666,0.020833333333333332,0.009114583333333334
rostralanteriorcingulate-rh,0.03592814371257485,0.11676646706586827,0.09431137724550898,0.0,0.18562874251497005,0.5074850299401198,0.040419161676646706,0.019461077844311378
temporalpole-lh,0.11467889908256881,0.02522935779816514,0.0,0.009174311926605505,0.03669724770642202,0.05733944954128441,0.7454128440366973,0.011467889908256881
temporalpole-rh,0.017114914425427872,0.017114914425427872,0.017114914425427872,0.0,0.017114914425427872,0.04156479217603912,0.017114914425427872,0.8728606356968215
