,bankssts-lh,caudalmiddlefrontal-rh,fusiform-lh,inferiorparietal-lh,lateraloccipital-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.5428571428571428,0.0,0.0,0.05714285714285714,0.4,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.46473029045643155,0.0,0.0,0.0,0.22406639004149378,0.17427385892116182,0.13692946058091288
fusiform-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-lh,0.09090909090909091,0.0,0.0,0.4318181818181818,0.4772727272727273,0.0,0.0,0.0
lateraloccipital-lh,0.2318840579710145,0.0,0.0,0.2753623188405797,0.4927536231884058,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.2080536912751678,0.0,0.0,0.0,0.37583892617449666,0.2953020134228188,0.12080536912751678
rostralanteriorcingulate-rh,0.0,0.1828358208955224,0.0,0.0,0.0,0.3246268656716418,0.3619402985074627,0.13059701492537312
temporalpole-rh,0.0,0.1557377049180328,0.0,0.0,0.0,0.1762295081967213,0.1721311475409836,0.4959016393442623
