,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,fusiform-lh,insula-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13392857142857142,0.13035714285714287,0.13482142857142856,0.13035714285714287,0.12857142857142856,0.13660714285714284,0.10267857142857142,0.10267857142857142
caudalanteriorcingulate-rh,0.13532513181019332,0.1335676625659051,0.13620386643233742,0.12917398945518455,0.12478031634446397,0.13532513181019332,0.10281195079086115,0.10281195079086115
caudalmiddlefrontal-rh,0.1328125,0.13194444444444445,0.1388888888888889,0.1310763888888889,0.12413194444444445,0.13975694444444445,0.10069444444444445,0.10069444444444445
fusiform-lh,0.13122605363984674,0.13026819923371646,0.1360153256704981,0.14655172413793102,0.12739463601532566,0.13697318007662834,0.09578544061302682,0.09578544061302682
insula-rh,0.12966601178781925,0.12573673870333987,0.12966601178781925,0.13654223968565815,0.13555992141453832,0.13261296660117877,0.10510805500982318,0.10510805500982318
paracentral-rh,0.132486388384755,0.12885662431941924,0.13520871143375682,0.13430127041742287,0.12885662431941924,0.14065335753176045,0.0998185117967332,0.0998185117967332
rostralanteriorcingulate-lh,0.12626262626262627,0.12828282828282828,0.12727272727272726,0.1111111111111111,0.1191919191919192,0.12121212121212122,0.13333333333333333,0.13333333333333333
rostralanteriorcingulate-rh,0.1267605633802817,0.12877263581488935,0.12776659959758552,0.11066398390342053,0.11871227364185111,0.12173038229376258,0.13279678068410464,0.13279678068410464
