,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.232,0.032,0.192,0.088,0.056,0.168,0.016,0.216
postcentral-lh,0.08823529411764706,0.5882352941176471,0.08823529411764706,0.0,0.0,0.08823529411764706,0.0,0.14705882352941177
postcentral-rh,0.21138211382113822,0.032520325203252036,0.21138211382113822,0.10569105691056911,0.06504065040650407,0.17886178861788618,0.0,0.1951219512195122
precentral-lh,0.16176470588235295,0.0,0.17647058823529413,0.29411764705882354,0.04411764705882353,0.14705882352941177,0.029411764705882353,0.14705882352941177
superiorparietal-lh,0.20454545454545456,0.0,0.20454545454545456,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.0,0.18181818181818182
superiorparietal-rh,0.1826086956521739,0.034782608695652174,0.19130434782608696,0.0782608695652174,0.06086956521739131,0.23478260869565218,0.0,0.21739130434782608
superiortemporal-lh,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.8666666666666667,0.06666666666666667
supramarginal-lh,0.1953125,0.046875,0.1875,0.078125,0.0546875,0.1796875,0.0234375,0.234375
