,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.06060606060606061,0.06285072951739619,0.0,0.0,0.028058361391694726,0.06285072951739619,0.0,0.06285072951739619,0.0,0.0,0.0,0.0,0.0,0.0,0.05948372615039282,0.0,0.04152637485970819,0.0,0.0,0.0,0.0,0.05948372615039282,0.0,0.04152637485970819,0.016835016835016835,0.04938271604938271,0.0,0.04152637485970819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.06285072951739619,0.0,0.0,0.0,0.06285072951739619,0.0,0.0,0.0,0.0,0.0,0.051627384960718295,0.0,0.0,0.0,0.06285072951739619,0.0,0.0,0.04264870931537598,0.030303030303030304,0.0,0.06285072951739619,0.0
F3,0.0,0.05737704918032787,0.0706967213114754,0.0,0.0,0.025614754098360656,0.0706967213114754,0.0,0.06454918032786885,0.0,0.0,0.0,0.0,0.0,0.0,0.05430327868852459,0.0,0.0389344262295082,0.0,0.0,0.0,0.0,0.05942622950819672,0.0,0.03790983606557377,0.015368852459016393,0.0471311475409836,0.0,0.03790983606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483606557377049,0.06864754098360656,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.04815573770491803,0.0,0.0,0.0,0.07172131147540983,0.0,0.0,0.039959016393442626,0.027663934426229508,0.0,0.06659836065573771,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.05154639175257732,0.05154639175257732,0.0,0.0,0.049484536082474224,0.05154639175257732,0.0,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.05154639175257732,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.05154639175257732,0.030927835051546393,0.05154639175257732,0.0,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049484536082474224,0.05154639175257732,0.0,0.0,0.0,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.0,0.0,0.05154639175257732,0.0,0.0,0.05154639175257732,0.04536082474226804,0.0,0.05154639175257732,0.0
C3,0.0,0.05687693898655636,0.0672182006204757,0.0,0.0,0.025853154084798345,0.07238883143743537,0.0,0.06514994829369183,0.0,0.0,0.0,0.0,0.0,0.0,0.05480868665977249,0.0,0.038262668045501554,0.0,0.0,0.0,0.0,0.057911065149948295,0.0,0.038262668045501554,0.015511892450879007,0.045501551189245086,0.0,0.038262668045501554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03619441571871768,0.0734229576008273,0.0,0.0,0.0,0.06204756980351603,0.0,0.0,0.0,0.0,0.0,0.047569803516028956,0.0,0.0,0.0,0.06825232678386763,0.0,0.0,0.03929679420889348,0.027921406411582212,0.0,0.06928645294725956,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06482982171799027,0.0,0.0,0.05186385737439222,0.059967585089141004,0.0,0.059967585089141004,0.059967585089141004,0.0,0.029173419773095625,0.0,0.050243111831442464,0.06158833063209076,0.0,0.050243111831442464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055105348460291734,0.0,0.0,0.055105348460291734,0.0,0.0,0.06158833063209076,0.0,0.0,0.05672609400324149,0.04700162074554295,0.0,0.0,0.0,0.0,0.0,0.04051863857374392,0.0,0.0,0.04051863857374392,0.055105348460291734,0.0,0.0,0.0,0.03889789303079417,0.0,0.0,0.06158833063209076,0.0,0.0
TP9,0.0,0.05850487540628386,0.06500541711809317,0.0,0.0,0.027085590465872156,0.06717226435536294,0.0,0.06608884073672806,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.0,0.0390032502708559,0.0,0.0,0.0,0.0,0.05742145178764897,0.0,0.04008667388949079,0.016251354279523293,0.04658721560130011,0.0,0.04008667388949079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791982665222102,0.06825568797399784,0.0,0.0,0.0,0.06175514626218852,0.0,0.0,0.0,0.0,0.0,0.04875406283856988,0.0,0.0,0.0,0.06608884073672806,0.0,0.0,0.04008667388949079,0.02925243770314193,0.0,0.06825568797399784,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05745062836624776,0.0,0.0,0.05565529622980251,0.05745062836624776,0.0,0.05745062836624776,0.05745062836624776,0.0,0.03231597845601436,0.0,0.05385996409335727,0.05745062836624776,0.0,0.05385996409335727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05206463195691203,0.0,0.0,0.05385996409335727,0.0,0.0,0.05745062836624776,0.0,0.0,0.05745062836624776,0.05026929982046679,0.0,0.0,0.0,0.0,0.0,0.04488330341113106,0.0,0.0,0.04488330341113106,0.05565529622980251,0.0,0.0,0.0,0.04308797127468582,0.0,0.0,0.05745062836624776,0.0,0.0
