,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.07990314769975787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06053268765133172,0.0,0.0,0.0,0.08232445520581114,0.0,0.0,0.0,0.0,0.0,0.0,0.07263922518159806,0.0,0.0,0.06537530266343826,0.0,0.0,0.0,0.06537530266343826,0.0774818401937046,0.0,0.0,0.08232445520581114,0.0,0.0,0.07990314769975787,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.05569007263922518,0.0,0.0,0.06537530266343826,0.07506053268765134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07021791767554479,0.0,0.0
Fz,0.0,0.05855855855855856,0.060810810810810814,0.060810810810810814,0.0,0.060810810810810814,0.05630630630630631,0.0,0.0,0.0,0.0,0.060810810810810814,0.0,0.0,0.0,0.0,0.0,0.060810810810810814,0.0,0.05405405405405406,0.060810810810810814,0.0,0.0,0.0,0.0,0.0,0.060810810810810814,0.0,0.0,0.0,0.0,0.04504504504504504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060810810810810814,0.0,0.036036036036036036,0.0,0.0,0.0,0.05630630630630631,0.0,0.04504504504504504,0.0,0.0,0.04054054054054054,0.0,0.060810810810810814,0.0,0.0,0.060810810810810814,0.0
F3,0.0,0.054,0.064,0.062,0.0,0.066,0.052,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.048,0.066,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.034,0.0,0.0,0.0,0.056,0.0,0.04,0.0,0.0,0.04,0.0,0.066,0.0,0.0,0.066,0.0
FT9,0.0,0.053465346534653464,0.06534653465346535,0.06534653465346535,0.0,0.06732673267326733,0.05148514851485148,0.0,0.0,0.0,0.0,0.0594059405940594,0.0,0.0,0.0,0.0,0.0,0.06336633663366337,0.0,0.047524752475247525,0.06732673267326733,0.0,0.0,0.0,0.0,0.0,0.0594059405940594,0.0,0.0,0.0,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06336633663366337,0.0,0.033663366336633666,0.0,0.0,0.0,0.053465346534653464,0.0,0.039603960396039604,0.0,0.0,0.039603960396039604,0.0,0.06534653465346535,0.0,0.0,0.06534653465346535,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.05172413793103448,0.06321839080459771,0.06513409961685823,0.0,0.07088122605363985,0.04980842911877394,0.0,0.0,0.0,0.0,0.06321839080459771,0.0,0.0,0.0,0.0,0.0,0.06130268199233716,0.0,0.04597701149425287,0.07279693486590039,0.0,0.0,0.0,0.0,0.0,0.05938697318007663,0.0,0.0,0.0,0.0,0.038314176245210725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06321839080459771,0.0,0.032567049808429116,0.0,0.0,0.0,0.05363984674329502,0.0,0.038314176245210725,0.0,0.0,0.038314176245210725,0.0,0.06704980842911877,0.0,0.0,0.06513409961685823,0.0
C3,0.0,0.054373522458628844,0.061465721040189124,0.0591016548463357,0.0,0.061465721040189124,0.0591016548463357,0.0,0.0,0.0,0.0,0.061465721040189124,0.0,0.0,0.0,0.0,0.0,0.0591016548463357,0.0,0.04964539007092199,0.061465721040189124,0.0,0.0,0.0,0.0,0.0,0.061465721040189124,0.0,0.0,0.0,0.0,0.04728132387706856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05673758865248227,0.0,0.04018912529550828,0.0,0.0,0.0,0.061465721040189124,0.0,0.04728132387706856,0.0,0.0,0.03546099290780142,0.0,0.061465721040189124,0.0,0.0,0.061465721040189124,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.07428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.07428571428571429,0.0,0.0,0.07428571428571429,0.0,0.0,0.0,0.07428571428571429,0.07428571428571429,0.0,0.0,0.07428571428571429,0.0,0.0,0.07428571428571429,0.0,0.0,0.0,0.0,0.07428571428571429,0.0,0.04857142857142857,0.0,0.0,0.06285714285714286,0.07428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07428571428571429,0.0,0.0
Pz,0.0,0.054279749478079335,0.060542797494780795,0.05845511482254697,0.0,0.06471816283924843,0.054279749478079335,0.0,0.0,0.0,0.0,0.0709812108559499,0.0,0.0,0.0,0.0,0.0,0.05845511482254697,0.0,0.05010438413361169,0.06680584551148225,0.0,0.0,0.0,0.0,0.0,0.06263048016701461,0.0,0.0,0.0,0.0,0.04175365344467641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05636743215031315,0.0,0.03549060542797495,0.0,0.0,0.0,0.05845511482254697,0.0,0.04175365344467641,0.0,0.0,0.037578288100208766,0.0,0.06471816283924843,0.0,0.0,0.06263048016701461,0.0
