,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3163771712158809,0.3182382133995037,0.03225806451612903,0.02295285359801489,0.0,0.02543424317617866,0.17555831265508684,0.10918114143920596
caudalanteriorcingulate-rh,0.3163455562461156,0.3206960845245494,0.031696706028589185,0.022995649471721565,0.0,0.0254816656308266,0.17464263517712866,0.10814170292106899
frontalpole-lh,0.05008944543828265,0.04830053667262969,0.33989266547406083,0.11180679785330948,0.011627906976744186,0.19141323792486584,0.09749552772808587,0.14937388193202147
frontalpole-rh,0.036077705827937095,0.036077705827937095,0.11193339500462535,0.4061054579093432,0.10453283996299723,0.20074005550416282,0.06475485661424607,0.039777983348751156
insula-rh,0.0,0.0,0.014397905759162303,0.14528795811518325,0.7696335078534031,0.04057591623036649,0.030104712041884817,0.0
medialorbitofrontal-rh,0.03856502242152467,0.03856502242152467,0.18475336322869956,0.1937219730941704,0.02780269058295964,0.31928251121076234,0.07892376681614349,0.11838565022421525
rostralanteriorcingulate-lh,0.20398009950248755,0.2025586353944563,0.07320540156361052,0.04975124378109453,0.017768301350390904,0.06112295664534471,0.24520255863539445,0.14641080312722105
rostralanteriorcingulate-rh,0.1507537688442211,0.1490787269681742,0.13651591289782244,0.036013400335008376,0.0,0.11055276381909548,0.17420435510887772,0.24288107202680068
