,bankssts-lh,inferiorparietal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.1358313817330211,0.13114754098360656,0.13114754098360656,0.10889929742388758,0.12295081967213115,0.10889929742388758,0.1252927400468384,0.1358313817330211
inferiorparietal-lh,0.13074204946996468,0.13074204946996468,0.1330977620730271,0.11071849234393404,0.1248527679623086,0.11071849234393404,0.127208480565371,0.13191990577149587
insula-lh,0.12746234067207415,0.12746234067207415,0.13557358053302435,0.11703360370799537,0.12398609501738123,0.10892236384704519,0.12862108922363846,0.13093858632676708
isthmuscingulate-rh,0.11621966794380588,0.11621966794380588,0.1251596424010217,0.1724137931034483,0.12899106002554278,0.0983397190293742,0.12260536398467432,0.12005108556832694
lingual-lh,0.12455089820359282,0.12455089820359282,0.12934131736526946,0.12455089820359282,0.13532934131736526,0.10778443113772455,0.1281437125748503,0.12574850299401197
middletemporal-lh,0.12670299727520437,0.12670299727520437,0.12942779291553133,0.10899182561307902,0.12670299727520437,0.12670299727520437,0.12806539509536785,0.12670299727520437
parahippocampal-lh,0.12544802867383512,0.12544802867383512,0.13381123058542413,0.11827956989247312,0.12783751493428913,0.1087216248506571,0.13142174432497014,0.12903225806451613
transversetemporal-lh,0.13240418118466898,0.13008130081300814,0.13356562137049943,0.11149825783972125,0.12195121951219512,0.10801393728222997,0.12659698025551683,0.13588850174216027
