,bankssts-lh,cuneus-lh,inferiorparietal-lh,isthmuscingulate-rh,lateraloccipital-lh,precuneus-lh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.17226753670473083,0.09494290375203915,0.10048939641109299,0.1559543230016313,0.11908646003262642,0.09690048939641109,0.09983686786296901,0.16052202283849917
cuneus-lh,0.08802608180201542,0.16686425607587432,0.14700652045050386,0.09039715471250741,0.12477771191464138,0.15619442797866034,0.14611736810906936,0.08061647895672792
inferiorparietal-lh,0.09314743399584693,0.14595075645209138,0.15129041827350934,0.09552061702758825,0.12993177098783742,0.14802729160486502,0.15040047463660636,0.08573123702165529
isthmuscingulate-rh,0.15954981794107911,0.09897384971863621,0.1046011254551473,0.16054286660046344,0.1234690499834492,0.10095994703740484,0.10393909301555776,0.14796425024826215
lateraloccipital-lh,0.11300639658848614,0.12640877246420956,0.13158696314346635,0.11544319220225403,0.1489491318915626,0.12823636917453549,0.13097776424002436,0.10539141029546147
precuneus-lh,0.08940690469164946,0.15520802596636177,0.14901150781941574,0.09176748303334317,0.12599586898790205,0.1581587488934789,0.14842136323399233,0.0820300973738566
superiorparietal-lh,0.09299552906110284,0.14575260804769002,0.1511177347242921,0.09538002980625931,0.12965722801788376,0.14843517138599105,0.1511177347242921,0.08554396423248882
temporalpole-rh,0.16880861410211878,0.09239319208058354,0.09829802014588399,0.15317818687044113,0.11809656130600903,0.09447724904480723,0.09760333449114275,0.17714484195901353
