,bankssts-lh,inferiorparietal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.1362962962962963,0.1348148148148148,0.12063492063492064,0.10899470899470899,0.12253968253968255,0.11724867724867725,0.1259259259259259,0.13354497354497355
inferiorparietal-lh,0.1303988427361025,0.13659847075842116,0.11882620376110767,0.11262657573878901,0.1256457945856582,0.11861954949369705,0.12874560859681752,0.1285389543294069
insula-lh,0.13009619789280807,0.13169949610627577,0.13284470911589555,0.10948236371965185,0.12345396243701329,0.11658268437929455,0.12688960146587266,0.12895098488318826
isthmuscingulate-rh,0.11870335820895522,0.1261660447761194,0.11054104477611941,0.146455223880597,0.13386194029850745,0.11800373134328358,0.12919776119402984,0.11707089552238806
lingual-lh,0.12326722115589678,0.13009170398805717,0.11516314779270634,0.12390701642141182,0.1364896566432075,0.11750906376626147,0.1324376199616123,0.12113457027084666
middletemporal-lh,0.12565925246503096,0.12978674615913782,0.11556982343499198,0.11511121302453566,0.1254299472598028,0.14125200642054575,0.12474203164411832,0.12244897959183673
parahippocampal-lh,0.12552921253175275,0.13187976291278578,0.11790855207451312,0.11812023708721422,0.13145639288738356,0.11600338696020322,0.13463166807790009,0.12447078746824725
transversetemporal-lh,0.1351641278695559,0.134091396695988,0.12121862261317314,0.10856039476507187,0.12186226131731388,0.11628405921476079,0.12636773224629907,0.13645140527783736
