,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2760511882998172,0.27696526508226693,0.04753199268738574,0.033820840950639856,0.0,0.037477148080438755,0.19378427787934185,0.1343692870201097
caudalanteriorcingulate-rh,0.27598896044158233,0.27874885004599814,0.046918123275068994,0.03403863845446182,0.0,0.03771849126034959,0.19319227230910763,0.13339466421343146
frontalpole-lh,0.11244979919678715,0.10843373493975904,0.20481927710843373,0.08634538152610442,0.0,0.12449799196787148,0.18674698795180722,0.17670682730923695
frontalpole-rh,0.13356164383561644,0.13356164383561644,0.14726027397260275,0.14383561643835616,0.0,0.14726027397260275,0.14726027397260275,0.14726027397260275
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.11621621621621622,0.11621621621621622,0.16756756756756758,0.11621621621621622,0.0,0.16486486486486487,0.16756756756756758,0.15135135135135136
rostralanteriorcingulate-lh,0.20534861509073543,0.2034383954154728,0.08500477554918816,0.041069723018147083,0.0,0.05921680993314231,0.23686723973256923,0.16905444126074498
rostralanteriorcingulate-rh,0.17878426698450536,0.1764004767580453,0.10250297973778308,0.05125148986889154,0.0,0.06436233611442194,0.21215733015494637,0.21454112038140644
