,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.705607476635514,0.17289719626168223,0.0,0.0,0.09345794392523364,0.028037383177570093,0.0,0.0
frontalpole-rh,0.06927175843694494,0.3285968028419183,0.012433392539964476,0.015985790408525755,0.23801065719360567,0.07282415630550622,0.1172291296625222,0.14564831261101244
medialorbitofrontal-lh,0.0,0.04265402843601896,0.6919431279620853,0.26540284360189575,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.04433497536945813,0.2660098522167488,0.6896551724137931,0.0,0.0,0.0,0.0
paracentral-lh,0.03739837398373984,0.21788617886178863,0.0,0.0,0.37073170731707317,0.06666666666666667,0.1951219512195122,0.11219512195121951
paracentral-rh,0.02099737532808399,0.11811023622047244,0.0,0.0,0.11811023622047244,0.6089238845144357,0.0,0.13385826771653545
rostralanteriorcingulate-lh,0.0,0.17714285714285713,0.0,0.0,0.3485714285714286,0.0,0.34,0.13428571428571429
rostralanteriorcingulate-rh,0.0,0.19730941704035873,0.0,0.0,0.17040358744394618,0.12331838565022421,0.11434977578475336,0.39461883408071746
