,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.41578947368421054,0.11754385964912281,0.1649122807017544,0.0,0.0,0.0824561403508772,0.21929824561403508,0.0
frontalpole-lh,0.09984639016897082,0.29339477726574503,0.24423963133640553,0.0,0.0,0.1259600614439324,0.23655913978494625,0.0
frontalpole-rh,0.12255541069100391,0.21251629726205998,0.288135593220339,0.0,0.0,0.13298565840938723,0.2438070404172099,0.0
fusiform-rh,0.0,0.0,0.0,0.6459016393442623,0.3540983606557377,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.3148148148148148,0.6851851851851852,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.083984375,0.16796875,0.2109375,0.0,0.0,0.33203125,0.205078125,0.0
rostralanteriorcingulate-rh,0.155893536121673,0.19898605830164764,0.23574144486692014,0.0,0.0,0.13054499366286437,0.2788339670468948,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
