,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.1989795918367347,0.0,0.0,0.12244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09693877551020408,0.0,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.0
Fz,0.0,0.035106382978723406,0.03297872340425532,0.0,0.036170212765957444,0.036170212765957444,0.029787234042553193,0.023404255319148935,0.0,0.0,0.036170212765957444,0.036170212765957444,0.02553191489361702,0.03404255319148936,0.027659574468085105,0.036170212765957444,0.011702127659574468,0.0,0.02446808510638298,0.036170212765957444,0.036170212765957444,0.0,0.02127659574468085,0.0,0.014893617021276596,0.0,0.031914893617021274,0.036170212765957444,0.0,0.0,0.0,0.0,0.029787234042553193,0.0,0.036170212765957444,0.027659574468085105,0.02553191489361702,0.0,0.0,0.0,0.0,0.02446808510638298,0.02553191489361702,0.0,0.02872340425531915,0.0,0.035106382978723406,0.0,0.014893617021276596,0.0,0.0,0.036170212765957444,0.0,0.0,0.03297872340425532,0.0,0.02127659574468085,0.0,0.029787234042553193,0.0,0.0,0.029787234042553193,0.0
F3,0.0,0.03412616339193381,0.038262668045501554,0.0,0.03516028955532575,0.03722854188210962,0.027921406411582212,0.022750775594622543,0.0,0.0,0.038262668045501554,0.03722854188210962,0.02688728024819028,0.03412616339193381,0.02688728024819028,0.03722854188210962,0.01344364012409514,0.0,0.023784901758014478,0.038262668045501554,0.038262668045501554,0.0,0.020682523267838676,0.0,0.014477766287487074,0.0,0.03205791106514995,0.038262668045501554,0.0,0.0,0.0,0.0,0.02688728024819028,0.0,0.033092037228541885,0.033092037228541885,0.02481902792140641,0.0,0.0,0.0,0.0,0.023784901758014478,0.022750775594622543,0.0,0.027921406411582212,0.0,0.03205791106514995,0.0,0.014477766287487074,0.0,0.0,0.03516028955532575,0.0,0.0,0.03205791106514995,0.0,0.020682523267838676,0.0,0.028955532574974147,0.0,0.0,0.028955532574974147,0.0
F7,0.18253968253968253,0.0,0.0,0.18253968253968253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10317460317460317,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15079365079365079,0.0,0.0,0.0
FT9,0.0,0.035306334371754934,0.033229491173416406,0.0,0.036344755970924195,0.036344755970924195,0.029075804776739357,0.02284527518172378,0.0,0.0,0.037383177570093455,0.036344755970924195,0.02596053997923157,0.03426791277258567,0.02699896157840083,0.036344755970924195,0.012461059190031152,0.0,0.023883696780893044,0.037383177570093455,0.036344755970924195,0.0,0.020768431983385256,0.0,0.014537902388369679,0.0,0.032191069574247146,0.037383177570093455,0.0,0.0,0.0,0.0,0.030114226375908618,0.0,0.035306334371754934,0.028037383177570093,0.024922118380062305,0.0,0.0,0.0,0.0,0.023883696780893044,0.02596053997923157,0.0,0.028037383177570093,0.0,0.035306334371754934,0.0,0.014537902388369679,0.0,0.0,0.037383177570093455,0.0,0.0,0.032191069574247146,0.0,0.020768431983385256,0.0,0.029075804776739357,0.0,0.0,0.029075804776739357,0.0
FC5,0.0,0.03451776649746193,0.03451776649746193,0.0,0.03654822335025381,0.03756345177664975,0.028426395939086295,0.02233502538071066,0.0,0.0,0.03857868020304569,0.03756345177664975,0.026395939086294416,0.03350253807106599,0.026395939086294416,0.03756345177664975,0.013197969543147208,0.0,0.023350253807106598,0.03857868020304569,0.03756345177664975,0.0,0.02030456852791878,0.0,0.014213197969543147,0.0,0.03147208121827411,0.03857868020304569,0.0,0.0,0.0,0.0,0.029441624365482234,0.0,0.03451776649746193,0.029441624365482234,0.024365482233502538,0.0,0.0,0.0,0.0,0.023350253807106598,0.025380710659898477,0.0,0.027411167512690356,0.0,0.03451776649746193,0.0,0.014213197969543147,0.0,0.0,0.03756345177664975,0.0,0.0,0.03147208121827411,0.0,0.02030456852791878,0.0,0.028426395939086295,0.0,0.0,0.028426395939086295,0.0
FC1,0.0,0.03375,0.03125,0.0,0.035,0.035,0.03375,0.0275,0.0,0.0,0.035,0.035,0.0225,0.0325,0.0275,0.035,0.00625,0.0,0.02625,0.035,0.035,0.0,0.025,0.0,0.0175,0.0,0.03,0.035,0.0,0.0,0.0,0.0,0.035,0.0,0.035,0.025,0.02625,0.0,0.0,0.0,0.0,0.02625,0.03,0.0,0.03,0.0,0.035,0.0,0.0175,0.0,0.0,0.035,0.0,0.0,0.0325,0.0,0.02375,0.0,0.0275,0.0,0.0,0.0275,0.0
C3,0.0,0.03323262839879154,0.03323262839879154,0.0,0.03323262839879154,0.03323262839879154,0.03323262839879154,0.03172205438066465,0.0,0.0,0.03323262839879154,0.03323262839879154,0.022658610271903322,0.03323262839879154,0.028700906344410877,0.03323262839879154,0.0030211480362537764,0.0,0.027190332326283987,0.03323262839879154,0.03323262839879154,0.0,0.027190332326283987,0.0,0.01661631419939577,0.0,0.03172205438066465,0.03323262839879154,0.0,0.0,0.0,0.0,0.03323262839879154,0.0,0.03323262839879154,0.0256797583081571,0.027190332326283987,0.0,0.0,0.0,0.0,0.027190332326283987,0.03172205438066465,0.0,0.03172205438066465,0.0,0.03323262839879154,0.0,0.021148036253776436,0.0,0.0,0.03323262839879154,0.0,0.0,0.03323262839879154,0.0,0.02416918429003021,0.0,0.028700906344410877,0.0,0.0,0.028700906344410877,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
