,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.75,0.0,0.2,0.0,0.0,0.05,0.0,0.0
postcentral-rh,0.0,0.2549019607843137,0.13725490196078433,0.0784313725490196,0.0784313725490196,0.11764705882352941,0.2549019607843137,0.0784313725490196
rostralmiddlefrontal-lh,0.07936507936507936,0.15873015873015872,0.2698412698412698,0.1111111111111111,0.1111111111111111,0.047619047619047616,0.1111111111111111,0.1111111111111111
superiorparietal-lh,0.0,0.15,0.15,0.175,0.175,0.1,0.075,0.175
superiorparietal-rh,0.0,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.16666666666666666
superiortemporal-lh,0.0,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.08695652173913043
superiortemporal-rh,0.0,0.2857142857142857,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.14285714285714285,0.37142857142857144,0.02857142857142857
supramarginal-lh,0.0,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.16666666666666666
