,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.15151515151515152,0.13636363636363635,0.15151515151515152,0.13636363636363635,0.12121212121212122,0.16666666666666666,0.0,0.13636363636363635
postcentral-rh,0.09090909090909091,0.25252525252525254,0.09090909090909091,0.10101010101010101,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.15151515151515152
rostralmiddlefrontal-lh,0.15492957746478872,0.1267605633802817,0.15492957746478872,0.14084507042253522,0.11267605633802817,0.16901408450704225,0.0,0.14084507042253522
superiorparietal-lh,0.136986301369863,0.1643835616438356,0.136986301369863,0.1506849315068493,0.1095890410958904,0.136986301369863,0.0,0.1643835616438356
superiorparietal-rh,0.11428571428571428,0.17142857142857143,0.11428571428571428,0.11428571428571428,0.2,0.11428571428571428,0.0,0.17142857142857143
superiortemporal-lh,0.15151515151515152,0.13636363636363635,0.15151515151515152,0.13636363636363635,0.12121212121212122,0.16666666666666666,0.0,0.13636363636363635
superiortemporal-rh,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.6333333333333333,0.0
supramarginal-lh,0.12195121951219512,0.18292682926829268,0.12195121951219512,0.13414634146341464,0.13414634146341464,0.12195121951219512,0.0,0.18292682926829268
