,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.15789473684210525,0.10526315789473684,0.12280701754385964,0.14035087719298245,0.10526315789473684,0.17543859649122806,0.03508771929824561,0.15789473684210525
precentral-rh,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.08333333333333333,0.16666666666666666,0.05555555555555555,0.16666666666666666
rostralmiddlefrontal-lh,0.08771929824561403,0.10526315789473684,0.17543859649122806,0.19298245614035087,0.15789473684210525,0.12280701754385964,0.03508771929824561,0.12280701754385964
superiorparietal-lh,0.10606060606060606,0.09090909090909091,0.16666666666666666,0.18181818181818182,0.15151515151515152,0.13636363636363635,0.030303030303030304,0.13636363636363635
superiorparietal-rh,0.09523809523809523,0.07936507936507936,0.1746031746031746,0.20634920634920634,0.19047619047619047,0.1111111111111111,0.031746031746031744,0.1111111111111111
superiortemporal-lh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.0851063829787234,0.19148936170212766,0.0425531914893617,0.1702127659574468
superiortemporal-rh,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.09090909090909091,0.5909090909090909,0.09090909090909091
supramarginal-lh,0.13333333333333333,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.1,0.18333333333333332,0.03333333333333333,0.16666666666666666
