,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.22580645161290322,0.12903225806451613,0.08387096774193549,0.08387096774193549,0.12903225806451613,0.18064516129032257,0.08387096774193549,0.08387096774193549
postcentral-lh,0.11180124223602485,0.19254658385093168,0.10559006211180125,0.11180124223602485,0.19875776397515527,0.062111801242236024,0.11801242236024845,0.09937888198757763
postcentral-rh,0.09917355371900827,0.1487603305785124,0.14049586776859505,0.1487603305785124,0.1487603305785124,0.03305785123966942,0.1487603305785124,0.1322314049586777
rostralmiddlefrontal-lh,0.09836065573770492,0.14754098360655737,0.13934426229508196,0.14754098360655737,0.14754098360655737,0.03278688524590164,0.1557377049180328,0.13114754098360656
superiorparietal-lh,0.11042944785276074,0.1901840490797546,0.10429447852760736,0.11042944785276074,0.2085889570552147,0.06134969325153374,0.1165644171779141,0.09815950920245399
superiorparietal-rh,0.26732673267326734,0.1188118811881188,0.04950495049504951,0.04950495049504951,0.1188118811881188,0.297029702970297,0.04950495049504951,0.04950495049504951
superiortemporal-lh,0.09836065573770492,0.14754098360655737,0.13934426229508196,0.14754098360655737,0.14754098360655737,0.03278688524590164,0.1557377049180328,0.13114754098360656
supramarginal-rh,0.09701492537313433,0.13432835820895522,0.12686567164179105,0.12686567164179105,0.13432835820895522,0.03731343283582089,0.12686567164179105,0.21641791044776118
