,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.140625,0.1015625,0.15625,0.1171875,0.0859375,0.125,0.15625,0.1171875
postcentral-rh,0.11206896551724138,0.19827586206896552,0.14655172413793102,0.08620689655172414,0.06896551724137931,0.08620689655172414,0.15517241379310345,0.14655172413793102
rostralmiddlefrontal-lh,0.12413793103448276,0.11724137931034483,0.16551724137931034,0.09655172413793103,0.06896551724137931,0.12413793103448276,0.1793103448275862,0.12413793103448276
superiorparietal-lh,0.12698412698412698,0.07936507936507936,0.12698412698412698,0.20634920634920634,0.11904761904761904,0.11904761904761904,0.12698412698412698,0.09523809523809523
superiorparietal-rh,0.1,0.06363636363636363,0.1,0.15454545454545454,0.3,0.1,0.1,0.08181818181818182
superiortemporal-lh,0.13559322033898305,0.0847457627118644,0.15254237288135594,0.11864406779661017,0.0847457627118644,0.16101694915254236,0.16101694915254236,0.1016949152542373
superiortemporal-rh,0.12244897959183673,0.12244897959183673,0.16326530612244897,0.09523809523809523,0.06802721088435375,0.1292517006802721,0.17687074829931973,0.12244897959183673
supramarginal-rh,0.12,0.136,0.152,0.104,0.088,0.096,0.16,0.144
