,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,-0.0009761335262017112,0.005276363712471325,-0.00813515950143289,0.017179225027711995,0.015154004447345631,-0.00397872761370408,0.004696992493376567,-0.028243314271588202,-0.0175972407659923,-0.004006473174355141,0.0003323227883617122,-0.00010145729351651589,-0.0007154374072235598,0.0015459324084023292,-0.01636399679816388,-0.002499517236722232,-0.012603324175639743,-0.0033377917361194203,0.009919571045576408,0.002285371739570832,-0.0010580354516077708,0.0052628029018713055,0.021060073127283252,0.01773567634444143,0.00222131132327685,-0.01790352395473359,0.010858844756361518,-0.01010052138433999,-0.005155232581328337,-0.0036127515848259507,0.009947316606227469,0.03986875947015694,0.003298523040543822,-0.008664907789252205,0.00416999269832883,-0.005342130089795944,-0.009672190900198515,-0.0021114111022522246,0.005221496530620223,0.006976748777888217,0.005788554818017003,0.001683246475433174,-0.01075626595142671,-0.004052147121763364,-0.0027288031380205396,0.002226136981562589,-0.015081959185672136,-0.008223845781122832,-0.0019449377383458574,0.005686141870404617,-0.0013495099508469988,-0.003468408326511463,0.00540215464457763,0.012611143163696834,-0.002267277495491247,0.013432571297916477,0.009237952736191686,-0.016516285412019206,0.015617401908227984,-0.02920921203160609,-0.016492867937686617,0.018539965888677356,0.0010341993849852524
Fz,0.005593738780485083,0.0018723381228245711,0.0012651498350096692,-0.00841917212360838,0.0071246529182013955,-0.0036527125649366415,-0.00906532827170619,0.0035904352043486173,-0.0004552454581162775,-0.0059478785799559715,-0.004131246654240202,-0.006908078430558653,-0.009369507403073036,0.0038876570935562366,0.006814833907738849,-0.005596625240346043,0.0003111572426439096,-0.008150955699555772,-0.0064944564279701585,0.0030373135835723673,-0.005873291048483286,-0.0012051067743501682,0.00026887510558436765,-0.0009007176474850748,0.0016482181447635448,0.007566733875921527,0.004827336079724891,-0.00027532757595588597,-0.0025147104389943928,-0.005199243324395064,0.0035075313294175093,0.004537470554555147,0.010445554335433885,0.0017995649002839256,0.00046866951816553794,-0.00492608744101419,-0.002048451303939134,0.005785083808981616,0.0011874306315414265,-0.010359861824631684,-0.00738225478719368,0.0027056002598580815,-0.005270341800229217,0.0066635080213363045,-0.0009900531236698628,0.0011622363890315662,0.006844631095051835,-0.0050945364386027646,-0.00536520498400133,0.0070601751700013335,-0.0023265883848839555,0.003891825699844367,0.006459488916712814,-0.006725351043409329,-0.004885066581263976,0.022756496073132442,0.0005818818737966655,0.0004142598150024164,0.0037953021168842735,0.002051863404705638,0.002912428869470506,-0.0011855667584545248,-0.00212047454255748
F3,0.0003465395095706182,0.005142247740283639,-0.003611402045432109,-0.018579605528241876,-0.0013778076886542673,-0.006975925538473383,-0.004472046816592173,0.007406387613917084,0.007041269352478504,0.004665206855854339,-0.007512443262633705,-0.004591326439069454,-0.01902819624377061,0.002790646490897497,0.0036666881892530694,-0.0052880218735701185,0.010590447324194098,-0.014338186676567055,-0.0014278632231356208,0.010889492280117291,-0.009584882080025529,0.007293828625991875,-0.003665477543767938,-0.003289851500362262,0.0034662021926962702,0.0008263586701773322,0.012078951469257988,0.02203294073238464,0.0009283633128475566,0.004748974210767792,0.010199020805097873,-0.0014320228768537613,0.019177602313512482,0.005301928775553157,-0.004351835928357105,0.0038441408794004633,0.0013255947218340208,-0.005755610410557822,0.0035975882700248554,0.007315014921981658,0.012559112093975889,-0.008297065705765962,-0.011435353704047468,0.007416352157525464,0.004540587976365716,0.010238615120900026,0.0033549469768319705,-0.009645026326882975,-0.0073276801362876405,-0.007315822018971746,-0.0036735485136688093,0.01650392280179374,0.005000695345099152,-0.007924171375249811,-0.011506595534518604,0.008284741955571173,-0.010186883308054642,-0.013070718459115262,-0.0032118890353390536,0.01373651139155317,-0.013161501349404081,-0.009932135560010455,-0.0043400243743291
F7,0.014944036402687814,-0.005266064113773122,-0.013494153361274144,0.0033951139096853253,-0.006542530006114055,-0.0025609501768419935,-0.0013947222393106001,0.004934215007533466,-0.003033533417910043,-0.005401110089632479,-0.0006416745213450072,0.008155051374352417,0.0022889223390876005,-0.01234543204746047,0.011968651265330962,-0.006188059713050066,-0.01836315768919832,-0.003253196733390685,-0.00995178066382536,-0.02208097902106593,-0.009411787959008735,0.001184009409266527,0.011373019761859251,0.017879604427261428,0.002164738834872889,0.006274529289310424,-0.0031082323290769175,-0.0006019888576135743,-0.0027602388892927964,-0.006631556863927718,0.00247676303411753,-0.0013875403411165027,-0.0010607818981558555,0.0047954287086545535,0.0021880650666114485,-0.0022039943017075053,-0.0023111969784117142,-0.0073274242443579565,0.0015846541692556152,-0.01819184372495447,-0.016038983104399274,0.008174649232985224,0.0020762855729216483,0.00963178587207579,-0.001365361301102791,0.01393657501990975,0.0060584150982285305,-0.0038744847017920525,-0.0015117238453312143,0.009322390653867259,0.010573510779037346,-0.010741478767417057,0.010441751029473124,0.015035692241537585,-0.0012364695308506868,0.007959622484059174,-3.2910062606555934e-05,0.012460270719083196,-0.0011972260139298703,0.006161769902688984,-0.008447465765050451,0.004581847899298365,-0.002061336230757233
FT9,0.012160241843450522,0.006786613460699323,-0.0050890289263981515,-0.016906224646571256,0.0003950275719007412,0.001263601630142601,-0.003652451952493193,0.01778795467228615,0.005445408708137849,-0.0047747345720345336,0.0036194014284933983,0.005208778984612451,-0.0038993604163195996,-0.0011870646536592117,0.015414324266591378,-0.006187008886025665,-0.0025959765073923,-0.005484172680868788,-0.01360830038896831,-0.021758316307347238,-0.01955195463095249,0.010553033679987495,-0.003066755114862464,0.005417422377331572,0.0038491763803951834,-0.0024507893006405247,0.004673594227809361,0.0026256167312523303,0.003132377764044847,-0.015869295210287446,0.0031158114964320474,-0.002855952093197122,0.005587103603524057,0.014905089228487047,-0.007385561945566525,-0.002995494193905922,-0.0050809098150433624,-0.0004750910310937894,0.007487925623909968,-0.020166779122281965,-0.01059224188019155,-0.0077881277159725995,-0.007911042040649248,0.013641747300559498,-0.004979571277022494,0.005420846346008971,0.00816259097300251,-0.003583350660482874,0.0029958837472284956,0.008643135750612391,0.009337217257414484,-0.0047357724055078956,0.009486149643478065,0.009649611685046933,-0.010264873569580701,0.0157982324831266,0.00258418055941388,0.004674544191174947,0.006162651551961301,0.009877035648475611,-0.006280604197476692,-0.008013774769508817,-0.006671749904689287
FC5,0.005612070633768746,0.002962699564586356,-0.004891509433962264,-0.00372885824866957,0.008520730527334302,0.01648422835026609,-0.008818335752298016,0.002181422351233673,-0.0022902273826802128,0.005364586357039187,-0.006945403967102082,-0.004705370101596516,-0.0012585147556845666,0.0024610062893081763,-0.00012992259313013982,-0.0024068940493468796,0.003007208514755685,-0.006192549588776004,-0.013981615868408322,0.0025769714562167423,0.005618142235123368,-0.002489816158684082,-0.004723512336719884,-0.005292235123367198,0.00041804547653604557,0.0015433478471214325,0.006665626511852929,0.000473730043541367,-0.01015602322206096,-0.0029663763909046938,0.00342155297532656,0.01709472665699081,0.0013100387034349296,0.008817416545718432,-0.000675858732462507,-0.004688098693759071,0.0004164489598451862,-0.00044344460570875516,-0.0031546444121915845,-0.004412893081761006,0.0011257619738751813,0.0009414852443154322,-0.0026782051282051283,-0.009288751814223515,0.0019914852443154328,-0.0040638606676342524,-0.0034131591678761425,-0.001647169811320755,0.007265626511852929,-0.002002273826802129,0.00545541848089018,-0.00750106434446057,0.0030624576681180446,-0.008617198838896951,-0.003396032897919691,0.026746589259796807,0.008263691340106434,0.0013797290759554898,-0.0012055394291243318,0.00498014029995162,-0.004206410256410257,-0.004550169327527818,-0.009240445089501692
FC1,0.007632770629892903,0.0008584347542160004,0.0007071209068156281,-0.0012616017658044314,0.005068209215283337,-0.006208760319556927,0.006262151857918528,-0.0034300373145748006,-0.000816137912985581,-0.005672175879509682,0.0030012519415303605,-0.007611060083508241,-0.012794367673008091,-0.004393968502086142,-0.008449166704342974,0.00039798712672027906,-0.0010652991193221377,-0.006185629885117565,-0.004786463451844129,-0.0014055621753614397,-0.011726212121998213,-0.0037010756230795652,0.003424378581828969,0.00021991192879933404,0.0003559838400583465,0.006408416983130289,0.0020326946671311436,0.00496549634552044,-0.002265048312961048,0.0007802347318958628,0.008735409473937805,0.010626042467444318,0.004517636171365882,-0.001965995321664563,0.003909597218231939,-0.0064383116643287365,0.0029245446754202114,0.004263977958873696,-0.00946545886630525,-0.004057575786066891,-0.00018732737169668834,0.009722968681291836,-0.003536989029028833,-0.010763534266758025,0.005751629234100974,-0.0015934974756680528,0.0047284437446473634,-0.005909596985053842,-0.009310753526762503,0.014745083583479996,0.002843561089567629,0.003865235085285596,-0.0010239412363214281,-0.0028799618560606775,0.00010096195208841342,0.012939156697588217,0.0070865655113988325,-0.004605402741503197,-0.011694364574237743,0.009543769231831985,0.009223503279554164,0.004323711108693645,-0.006761563129026544
C3,-0.0056397509234568065,0.00556157383634048,0.005516303632504986,0.0035766820168742003,0.020778049621534928,-0.0037259756618358876,-0.010728098172708828,-0.006755103281684147,0.0005524135284811216,-0.011656788052418283,-0.002939206223271342,-0.01241395270442567,-0.010426937655780056,0.0031698628554512782,-0.011125987095583465,-0.003986087081297621,-0.0008654873681384883,-0.011354376837306265,-0.008932116708224917,0.013846183813506368,0.004482736794665907,0.0010300365732035938,0.004401673805998374,-0.002580008662775052,0.009551184844276035,0.00430055528041604,0.007750272417698038,-0.0006191589806826721,-0.005835487301800779,0.00470486670747492,-0.002870043881337306,0.014563087392408795,-0.003872755234435983,-0.006697053562121524,0.005663793060830705,-0.004994908264034724,-0.003020738223757595,0.003461702290649497,0.001459412667907816,0.004083597173608021,0.006837560629812731,0.005007121585314031,-0.007836122707181852,-0.009919162644045255,0.0075445177778929885,0.0051158351446273995,0.0032417610996611675,-0.005754808818317962,0.0013280640066766977,0.002142874859069343,0.0020038466574731906,-0.0001322148542296491,-0.006282326692421753,-0.004960600683295291,-0.003364973884703628,0.023668689882244652,0.004281131430590413,-0.00917053738740389,0.012993854128282169,-0.01394699600254044,-0.005898064464280123,0.005195491097838781,0.0004910934021825782
T7,-0.00020126540264344284,0.004434319443785712,0.006843498425244565,-0.004096298904852686,0.010181197084641151,-0.005592194526489319,-0.005504283389426004,0.004232014997696414,-0.002092064713238112,-0.0022484541877459247,-0.003192304235145566,-0.00817929178350867,-2.7883984887471305e-05,0.003873097145322184,-0.0015424958244561193,-0.0027302657994057655,-0.0006608719392836755,-0.00040150967638320084,-0.008953146261622452,0.004700001061436624,0.00867662634595874,-0.0013266345485797373,0.00014563627057031722,0.00016229231615279456,0.0012667820631900514,-0.003204580175167497,0.004752678772687258,-1.8447499799470468e-05,-0.007962651225047895,-0.0021461979810400537,0.0020517077283648422,0.014536217807511739,-0.004914026096740586,0.00399496977570411,-0.0025646234638671966,-0.009805865033003739,-0.00034470266316240315,-0.0034166928330948247,-0.004167155397770239,-0.006989878149314932,0.0037059052018859184,0.0013896668652045802,3.421229690899354e-05,-0.0036379732579776003,0.0020216247334260144,0.00045547723467006737,-0.001359288280319948,-0.0023287561230225648,0.00790717884521876,0.007354734672418489,-0.0037575259551485257,-0.005029579372372077,0.006679674415736237,-0.005562899771405965,-0.002409058058299205,0.02018046751491128,0.006634726829431926,0.005344736476860749,0.0011926785595042025,-0.0027689880823060353,-0.0037466876571357263,-0.0026404064558814763,-0.007227174174897615
TP9,0.0026083772579995742,-0.004994898674964727,0.00375354588569533,-0.009433811876317848,-0.0026192743577166822,0.003762110519494278,-0.007171574540835484,-0.008491607388745081,-0.00219446993576188,-0.001971284490140994,-0.00881777919642501,-0.0030110762964680113,-0.011269519132828948,-0.002632345502379948,-0.00775007700956607,0.005146654650360499,-0.003172420984088903,-0.005222068690926094,0.0070979073743808255,0.002046550011045336,-0.008123008464500429,0.007078683272322777,-0.002229725674397512,-0.0018193644358813635,-0.0010337604936071594,0.007644251800267636,0.013208265086898768,0.010714863263803802,-0.0013285974817085437,-0.007002884495110891,0.0181794699252382,-0.007612858987297557,0.008438399159246324,-0.008757283602214082,0.0026935638922756418,-0.006708870730274739,-0.0006786655427528585,-0.006979876677873292,-0.001991621782421966,0.010299562685696255,0.012401927799913587,0.00995759687289675,-0.005977356234156066,-0.003030105201256984,0.010032672854423868,0.008465032270691472,0.0,0.0029610025390581773,0.0037699679168110636,-0.0019041606756192778,-0.00046901518892753305,0.01017527860421347,-0.002407724366700283,-0.0006886969850157976,-0.000620972019484238,-0.005107130032318557,0.006627931758310519,-0.00668717695842099,-0.003405759516647657,0.012455721621219577,-0.014344304706082816,-0.004143469404350043,0.002285260711922577
