,parstriangularis-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.7567567567567568,0.0,0.0,0.0,0.0,0.0,0.24324324324324326,0.0
postcentral-rh,0.0,0.25,0.25,0.26136363636363635,0.056818181818181816,0.11363636363636363,0.03409090909090909,0.03409090909090909
superiorfrontal-rh,0.0,0.19298245614035087,0.2894736842105263,0.23684210526315788,0.08771929824561403,0.08771929824561403,0.02631578947368421,0.07894736842105263
superiorparietal-lh,0.0,0.22916666666666666,0.2708333333333333,0.28125,0.052083333333333336,0.10416666666666667,0.03125,0.03125
superiorparietal-rh,0.0,0.0975609756097561,0.21951219512195122,0.0975609756097561,0.3170731707317073,0.0,0.07317073170731707,0.1951219512195122
superiortemporal-lh,0.0,0.24444444444444444,0.24444444444444444,0.24444444444444444,0.0,0.26666666666666666,0.0,0.0
superiortemporal-rh,0.20408163265306123,0.08163265306122448,0.061224489795918366,0.08163265306122448,0.08163265306122448,0.0,0.42857142857142855,0.061224489795918366
supramarginal-rh,0.0,0.09523809523809523,0.2619047619047619,0.09523809523809523,0.23809523809523808,0.0,0.07142857142857142,0.23809523809523808
