,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.16129032258064516,0.0,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.06451612903225806,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.08196721311475409,0.0,0.29508196721311475,0.18032786885245902,0.2459016393442623,0.16393442622950818,0.03278688524590164,0.0
postcentral-rh,0.09615384615384616,0.0,0.23076923076923078,0.21153846153846154,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
superiorparietal-lh,0.0847457627118644,0.0,0.2711864406779661,0.1864406779661017,0.2542372881355932,0.1694915254237288,0.03389830508474576,0.0
superiorparietal-rh,0.1,0.0,0.22,0.22,0.22,0.2,0.04,0.0
superiortemporal-lh,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
