,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.13636363636363635,0.12121212121212122,0.15151515151515152,0.07575757575757576,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.15151515151515152
postcentral-lh,0.14754098360655737,0.13114754098360656,0.14754098360655737,0.08196721311475409,0.04918032786885246,0.14754098360655737,0.14754098360655737,0.14754098360655737
postcentral-rh,0.10975609756097561,0.0975609756097561,0.21951219512195122,0.06097560975609756,0.04878048780487805,0.14634146341463414,0.15853658536585366,0.15853658536585366
precentral-lh,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.12195121951219512,0.0,0.14634146341463414,0.14634146341463414,0.14634146341463414
superiorfrontal-lh,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.0,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.18181818181818182
superiorfrontal-rh,0.11688311688311688,0.1038961038961039,0.16883116883116883,0.06493506493506493,0.05194805194805195,0.15584415584415584,0.16883116883116883,0.16883116883116883
superiorparietal-lh,0.11538461538461539,0.10256410256410256,0.1794871794871795,0.0641025641025641,0.05128205128205128,0.15384615384615385,0.16666666666666666,0.16666666666666666
superiorparietal-rh,0.11538461538461539,0.10256410256410256,0.1794871794871795,0.0641025641025641,0.05128205128205128,0.15384615384615385,0.16666666666666666,0.16666666666666666
