,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.16129032258064516,0.0,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.06451612903225806,0.0
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.08196721311475409,0.0,0.29508196721311475,0.18032786885245902,0.2459016393442623,0.16393442622950818,0.03278688524590164,0.0
postcentral-rh,0.07936507936507936,0.0,0.19047619047619047,0.25396825396825395,0.19047619047619047,0.15873015873015872,0.12698412698412698,0.0
superiorparietal-lh,0.08333333333333333,0.0,0.26666666666666666,0.18333333333333332,0.25,0.16666666666666666,0.05,0.0
superiorparietal-rh,0.09433962264150944,0.0,0.20754716981132076,0.20754716981132076,0.20754716981132076,0.20754716981132076,0.05660377358490566,0.018867924528301886
superiortemporal-lh,0.08333333333333333,0.0,0.08333333333333333,0.2222222222222222,0.08333333333333333,0.08333333333333333,0.4444444444444444,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
