,Fp1,F7,FT9,TP10,FT10,F8,AF7,AF8
Fp1,0.2617801047120419,0.0,0.0,0.2198952879581152,0.0,0.2670157068062827,0.0,0.2513089005235602
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.25149700598802394,0.0,0.0,0.24550898203592814,0.0,0.25149700598802394,0.0,0.25149700598802394
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.255,0.0,0.0,0.21,0.0,0.295,0.0,0.24
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2594594594594595,0.0,0.0,0.22702702702702704,0.0,0.2594594594594595,0.0,0.25405405405405407
