,caudalanteriorcingulate-lh,fusiform-lh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.43630573248407645,0.0,0.0,0.0,0.0,0.0,0.30254777070063693,0.2611464968152866
fusiform-lh,0.0,0.42579750346740636,0.1317614424410541,0.27045769764216365,0.04299583911234397,0.1289875173370319,0.0,0.0
isthmuscingulate-rh,0.0,0.2100656455142232,0.3522975929978118,0.18818380743982493,0.09846827133479212,0.15098468271334792,0.0,0.0
parahippocampal-rh,0.0,0.32516339869281047,0.14052287581699346,0.4035947712418301,0.0,0.13071895424836602,0.0,0.0
pericalcarine-lh,0.0,0.07228915662650602,0.10602409638554217,0.0,0.2963855421686747,0.26024096385542167,0.12289156626506025,0.14216867469879518
pericalcarine-rh,0.0,0.13603473227206947,0.09840810419681621,0.11287988422575977,0.16063675832127353,0.37626628075253254,0.05209840810419682,0.06367583212735166
rostralanteriorcingulate-lh,0.14017341040462428,0.0,0.0,0.0,0.0708092485549133,0.049132947976878616,0.3815028901734104,0.3583815028901734
rostralanteriorcingulate-rh,0.11764705882352941,0.0,0.0,0.0,0.08177905308464849,0.06025824964131994,0.35581061692969873,0.38450502152080346
