,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3470715835140998,0.0,0.2039045553145336,0.0,0.0,0.0,0.19305856832971802,0.2559652928416486
frontalpole-rh,0.0,0.5646766169154229,0.0,0.0,0.43532338308457713,0.0,0.0,0.0
insula-rh,0.12283044058744993,0.0,0.42857142857142855,0.0,0.0,0.24699599465954605,0.0814419225634179,0.12016021361815754
isthmuscingulate-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.39149888143176736,0.0,0.0,0.6085011185682326,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.3969631236442516,0.0,0.0,0.43817787418655096,0.0824295010845987,0.0824295010845987
rostralanteriorcingulate-lh,0.10569105691056911,0.0,0.07549361207897794,0.0,0.0,0.04645760743321719,0.4413472706155633,0.3310104529616725
rostralanteriorcingulate-rh,0.13872832369942195,0.0,0.10867052023121387,0.0,0.0,0.046242774566473986,0.3283236994219653,0.37803468208092483
