,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fz,0.03529411764705882,0.027941176470588237,0.029411764705882353,0.01911764705882353,0.03823529411764706,0.03529411764705882,0.03529411764705882,0.022058823529411766,0.030882352941176472,0.03823529411764706,0.0,0.010294117647058823,0.03676470588235294,0.013235294117647059,0.0,0.0,0.03529411764705882,0.03235294117647059,0.0,0.03235294117647059,0.0,0.0,0.026470588235294117,0.03823529411764706,0.03823529411764706,0.03823529411764706,0.0,0.0,0.0,0.0,0.03676470588235294,0.0,0.0,0.033823529411764704,0.033823529411764704,0.0,0.0,0.0,0.0,0.03823529411764706,0.01764705882352941,0.03235294117647059,0.0,0.030882352941176472,0.0,0.03676470588235294,0.033823529411764704,0.0,0.03823529411764706,0.029411764705882353,0.0,0.0,0.0029411764705882353,0.0,0.0,0.0,0.0,0.022058823529411766,0.0
F3,0.03571428571428571,0.03571428571428571,0.031512605042016806,0.018907563025210083,0.037815126050420166,0.03571428571428571,0.03571428571428571,0.02100840336134454,0.031512605042016806,0.037815126050420166,0.0,0.0063025210084033615,0.03571428571428571,0.01050420168067227,0.0,0.0,0.03361344537815126,0.031512605042016806,0.0,0.03361344537815126,0.0,0.0,0.025210084033613446,0.037815126050420166,0.037815126050420166,0.037815126050420166,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.037815126050420166,0.0,0.0,0.0,0.0,0.037815126050420166,0.01680672268907563,0.031512605042016806,0.0,0.031512605042016806,0.0,0.03571428571428571,0.03361344537815126,0.0,0.037815126050420166,0.031512605042016806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023109243697478993,0.0
F7,0.03558718861209965,0.030249110320284697,0.03202846975088968,0.021352313167259787,0.03558718861209965,0.03558718861209965,0.03558718861209965,0.023131672597864767,0.03202846975088968,0.03558718861209965,0.0,0.010676156583629894,0.03558718861209965,0.014234875444839857,0.0,0.0,0.033807829181494664,0.03202846975088968,0.0,0.033807829181494664,0.0,0.0,0.026690391459074734,0.03558718861209965,0.03558718861209965,0.03558718861209965,0.0,0.0,0.0,0.0,0.03558718861209965,0.0,0.0,0.03558718861209965,0.03558718861209965,0.0,0.0,0.0,0.0,0.03558718861209965,0.019572953736654804,0.03202846975088968,0.0,0.03202846975088968,0.0,0.03558718861209965,0.033807829181494664,0.0,0.03558718861209965,0.03202846975088968,0.0,0.0,0.0017793594306049821,0.0,0.0,0.0,0.0,0.02491103202846975,0.0
FT9,0.03286384976525822,0.025821596244131457,0.03286384976525822,0.028169014084507043,0.03286384976525822,0.03286384976525822,0.03286384976525822,0.028169014084507043,0.03286384976525822,0.03286384976525822,0.0,0.01643192488262911,0.03286384976525822,0.02112676056338028,0.0,0.0,0.03286384976525822,0.03286384976525822,0.0,0.03286384976525822,0.0,0.0,0.03286384976525822,0.03286384976525822,0.03286384976525822,0.03286384976525822,0.0,0.0,0.0,0.0,0.03286384976525822,0.0,0.0,0.03286384976525822,0.03051643192488263,0.0,0.0,0.0,0.0,0.03286384976525822,0.025821596244131457,0.03286384976525822,0.0,0.03286384976525822,0.0,0.03286384976525822,0.03286384976525822,0.0,0.03286384976525822,0.03286384976525822,0.0,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.03051643192488263,0.0
FC5,0.029953917050691243,0.021889400921658985,0.02304147465437788,0.016129032258064516,0.05069124423963134,0.03571428571428571,0.038018433179723504,0.018433179723502304,0.02534562211981567,0.05414746543778802,0.0,0.009216589861751152,0.041474654377880185,0.010368663594470046,0.0,0.0,0.04032258064516129,0.027649769585253458,0.0,0.027649769585253458,0.0,0.0,0.021889400921658985,0.04723502304147465,0.04262672811059908,0.04032258064516129,0.0,0.0,0.0,0.0,0.041474654377880185,0.0,0.0,0.02880184331797235,0.027649769585253458,0.0,0.0,0.0,0.0,0.03917050691244239,0.014976958525345621,0.027649769585253458,0.0,0.026497695852534562,0.0,0.041474654377880185,0.03571428571428571,0.0,0.05069124423963134,0.02304147465437788,0.0,0.0,0.0034562211981566822,0.0,0.0,0.0,0.0,0.01728110599078341,0.0
FC1,0.03204272363150868,0.025367156208277702,0.0267022696929239,0.017356475300400534,0.04138851802403204,0.037383177570093455,0.03871829105473965,0.020026702269692925,0.028037383177570093,0.04138851802403204,0.0,0.009345794392523364,0.04005340453938585,0.012016021361815754,0.0,0.0,0.03871829105473965,0.029372496662216287,0.0,0.029372496662216287,0.0,0.0,0.02403204272363151,0.04138851802403204,0.04138851802403204,0.04138851802403204,0.0,0.0,0.0,0.0,0.04005340453938585,0.0,0.0,0.030707610146862484,0.030707610146862484,0.0,0.0,0.0,0.0,0.04138851802403204,0.01602136181575434,0.029372496662216287,0.0,0.028037383177570093,0.0,0.04005340453938585,0.037383177570093455,0.0,0.04138851802403204,0.0267022696929239,0.0,0.0,0.0026702269692923898,0.0,0.0,0.0,0.0,0.020026702269692925,0.0
C3,0.03136762860727729,0.02383939774153074,0.025094102885821833,0.01756587202007528,0.04265997490589712,0.037641154328732745,0.03889585947302384,0.020075282308657464,0.027603513174404015,0.04265997490589712,0.0,0.010037641154328732,0.04140526976160602,0.011292346298619825,0.0,0.0,0.04015056461731493,0.028858218318695106,0.0,0.028858218318695106,0.0,0.0,0.02383939774153074,0.04265997490589712,0.04265997490589712,0.04015056461731493,0.0,0.0,0.0,0.0,0.04140526976160602,0.0,0.0,0.030112923462986198,0.028858218318695106,0.0,0.0,0.0,0.0,0.04015056461731493,0.01631116687578419,0.028858218318695106,0.0,0.027603513174404015,0.0,0.04140526976160602,0.037641154328732745,0.0,0.04265997490589712,0.025094102885821833,0.0,0.0,0.0037641154328732747,0.0,0.0,0.0,0.0,0.018820577164366373,0.0
T7,0.033797216699801194,0.02385685884691849,0.02982107355864811,0.027833001988071572,0.033797216699801194,0.033797216699801194,0.033797216699801194,0.02982107355864811,0.033797216699801194,0.033797216699801194,0.0,0.015904572564612324,0.033797216699801194,0.017892644135188866,0.0,0.0,0.033797216699801194,0.033797216699801194,0.0,0.033797216699801194,0.0,0.0,0.03180914512922465,0.033797216699801194,0.033797216699801194,0.03180914512922465,0.0,0.0,0.0,0.0,0.033797216699801194,0.0,0.0,0.033797216699801194,0.02982107355864811,0.0,0.0,0.0,0.0,0.03180914512922465,0.02584493041749503,0.033797216699801194,0.0,0.033797216699801194,0.0,0.033797216699801194,0.033797216699801194,0.0,0.033797216699801194,0.02982107355864811,0.0,0.0,0.005964214711729622,0.0,0.0,0.0,0.0,0.02584493041749503,0.0
TP9,0.03542673107890499,0.027375201288244767,0.0322061191626409,0.020933977455716585,0.03542673107890499,0.03542673107890499,0.03542673107890499,0.024154589371980676,0.0322061191626409,0.03542673107890499,0.0,0.011272141706924315,0.03542673107890499,0.014492753623188406,0.0,0.0,0.03542673107890499,0.033816425120772944,0.0,0.033816425120772944,0.0,0.0,0.027375201288244767,0.03542673107890499,0.03542673107890499,0.03542673107890499,0.0,0.0,0.0,0.0,0.03542673107890499,0.0,0.0,0.033816425120772944,0.0322061191626409,0.0,0.0,0.0,0.0,0.03542673107890499,0.01932367149758454,0.033816425120772944,0.0,0.0322061191626409,0.0,0.03542673107890499,0.03542673107890499,0.0,0.03542673107890499,0.0322061191626409,0.0,0.0,0.00322061191626409,0.0,0.0,0.0,0.0,0.024154589371980676,0.0
CP5,0.02968036529680365,0.021689497716894976,0.0228310502283105,0.01598173515981735,0.05251141552511415,0.03538812785388128,0.03767123287671233,0.0182648401826484,0.02511415525114155,0.05707762557077625,0.0,0.0091324200913242,0.0410958904109589,0.010273972602739725,0.0,0.0,0.03995433789954338,0.0273972602739726,0.0,0.0273972602739726,0.0,0.0,0.021689497716894976,0.04794520547945205,0.04223744292237443,0.03995433789954338,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.028538812785388126,0.0273972602739726,0.0,0.0,0.0,0.0,0.03881278538812785,0.014840182648401826,0.0273972602739726,0.0,0.026255707762557076,0.0,0.0410958904109589,0.03538812785388128,0.0,0.05251141552511415,0.0228310502283105,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.017123287671232876,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651085141903172,0.0,0.0,0.0,0.025041736227045076,0.03005008347245409,0.001669449081803005,0.001669449081803005,0.06010016694490818,0.0,0.06844741235392321,0.06010016694490818,0.0,0.0,0.0,0.0,0.021702838063439065,0.005008347245409015,0.025041736227045076,0.06844741235392321,0.0,0.06176961602671119,0.025041736227045076,0.0,0.0,0.05342237061769616,0.018363939899833055,0.0667779632721202,0.05843071786310518,0.0,0.0,0.0,0.015025041736227046,0.0,0.07011686143572621,0.001669449081803005,0.0,0.02003338898163606,0.0,0.0,0.04340567612687813,0.04674457429048414,0.001669449081803005,0.035058430717863104,0.005008347245409015,0.0,0.0,0.0,0.045075125208681135
Pz,0.03162055335968379,0.019762845849802372,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.0,0.02766798418972332,0.03162055335968379,0.03162055335968379,0.0,0.0,0.03162055335968379,0.03162055335968379,0.0,0.03162055335968379,0.0,0.0,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.0,0.0,0.0,0.0,0.03162055335968379,0.0,0.0,0.03162055335968379,0.02766798418972332,0.0,0.0,0.0,0.0,0.03162055335968379,0.03162055335968379,0.03162055335968379,0.0,0.03162055335968379,0.0,0.03162055335968379,0.03162055335968379,0.0,0.03162055335968379,0.03162055335968379,0.0,0.0,0.007905138339920948,0.0,0.0,0.0,0.0,0.03162055335968379,0.0
