,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.14285714285714285,0.08970099667774087,0.13953488372093023,0.13953488372093023,0.09966777408637874,0.11960132890365449,0.1362126245847176,0.132890365448505
parsopercularis-lh,0.14054054054054055,0.15675675675675677,0.12972972972972974,0.13513513513513514,0.08108108108108109,0.10810810810810811,0.12432432432432433,0.12432432432432433
parstriangularis-rh,0.14098360655737704,0.08196721311475409,0.14098360655737704,0.14098360655737704,0.10163934426229508,0.12131147540983607,0.1377049180327869,0.13442622950819672
rostralmiddlefrontal-rh,0.14332247557003258,0.08469055374592833,0.14006514657980457,0.14006514657980457,0.10097719869706841,0.12052117263843648,0.13680781758957655,0.13355048859934854
superiorparietal-lh,0.11702127659574468,0.05673758865248227,0.11702127659574468,0.11702127659574468,0.1773049645390071,0.18085106382978725,0.11702127659574468,0.11702127659574468
superiorparietal-rh,0.12345679012345678,0.06790123456790123,0.12345679012345678,0.12345679012345678,0.15123456790123457,0.16666666666666666,0.12037037037037036,0.12345679012345678
superiortemporal-rh,0.14098360655737704,0.08196721311475409,0.14098360655737704,0.14098360655737704,0.10163934426229508,0.12131147540983607,0.1377049180327869,0.13442622950819672
supramarginal-rh,0.1390728476821192,0.07947019867549669,0.1423841059602649,0.1390728476821192,0.10264900662251655,0.12251655629139073,0.1390728476821192,0.1357615894039735
