,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13025210084033614,0.13445378151260504,0.12605042016806722,0.13025210084033614,0.13025210084033614,0.08823529411764706,0.13025210084033614,0.13025210084033614
parsopercularis-lh,0.11742424242424243,0.1590909090909091,0.11363636363636363,0.11742424242424243,0.13636363636363635,0.12121212121212122,0.11742424242424243,0.11742424242424243
parstriangularis-rh,0.1308016877637131,0.1308016877637131,0.12658227848101267,0.1308016877637131,0.1308016877637131,0.08860759493670886,0.1308016877637131,0.1308016877637131
rostralmiddlefrontal-rh,0.1308016877637131,0.1308016877637131,0.12658227848101267,0.1308016877637131,0.1308016877637131,0.08860759493670886,0.1308016877637131,0.1308016877637131
superiorfrontal-lh,0.12301587301587301,0.14682539682539683,0.11904761904761904,0.12301587301587301,0.1388888888888889,0.10317460317460317,0.12301587301587301,0.12301587301587301
superiorparietal-lh,0.10454545454545454,0.15454545454545454,0.10454545454545454,0.10454545454545454,0.12727272727272726,0.19545454545454546,0.10454545454545454,0.10454545454545454
superiortemporal-rh,0.13025210084033614,0.13445378151260504,0.12605042016806722,0.13025210084033614,0.13025210084033614,0.08823529411764706,0.13025210084033614,0.13025210084033614
supramarginal-rh,0.13025210084033614,0.13445378151260504,0.12605042016806722,0.13025210084033614,0.13025210084033614,0.08823529411764706,0.13025210084033614,0.13025210084033614
