,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1440677966101695,0.0,0.15254237288135594,0.1440677966101695,0.1271186440677966,0.13559322033898305,0.15254237288135594,0.1440677966101695
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.144,0.0,0.152,0.144,0.128,0.136,0.152,0.144
rostralmiddlefrontal-rh,0.144,0.0,0.152,0.144,0.128,0.136,0.152,0.144
superiorparietal-lh,0.1440677966101695,0.0,0.1440677966101695,0.1440677966101695,0.13559322033898305,0.1440677966101695,0.1440677966101695,0.1440677966101695
superiorparietal-rh,0.14634146341463414,0.0,0.14634146341463414,0.14634146341463414,0.13008130081300814,0.13821138211382114,0.14634146341463414,0.14634146341463414
superiortemporal-rh,0.144,0.0,0.152,0.144,0.128,0.136,0.152,0.144
supramarginal-rh,0.144,0.0,0.152,0.144,0.128,0.136,0.152,0.144
