,entorhinal-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsopercularis-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.6296296296296297,0.021164021164021163,0.05291005291005291,0.0,0.015873015873015872,0.07407407407407407,0.20634920634920634,0.0
lateralorbitofrontal-lh,0.004282655246252677,0.37901498929336186,0.16274089935760172,0.04068522483940043,0.1948608137044968,0.13062098501070663,0.04925053533190578,0.03854389721627409
medialorbitofrontal-lh,0.0273224043715847,0.19672131147540983,0.3989071038251366,0.0,0.2568306010928962,0.11202185792349727,0.00819672131147541,0.0
parsopercularis-lh,0.0,0.06465517241379311,0.004310344827586207,0.646551724137931,0.09051724137931035,0.01293103448275862,0.021551724137931036,0.15948275862068967
parsorbitalis-lh,0.0125,0.2175,0.2325,0.0525,0.365,0.1025,0.0175,0.0
rostralanteriorcingulate-lh,0.04113110539845758,0.17223650385604114,0.12082262210796915,0.012853470437017995,0.12082262210796915,0.39588688946015427,0.08997429305912596,0.04627249357326478
temporalpole-lh,0.16666666666666666,0.1,0.023809523809523808,0.014285714285714285,0.04285714285714286,0.16666666666666666,0.4714285714285714,0.014285714285714285
transversetemporal-rh,0.0,0.07729468599033816,0.0,0.21739130434782608,0.0,0.08695652173913043,0.024154589371980676,0.5942028985507246
