,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.4074074074074074,0.1111111111111111,0.07407407407407407,0.09259259259259259,0.3148148148148148,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.054945054945054944,0.25274725274725274,0.21978021978021978,0.01098901098901099,0.054945054945054944,0.2087912087912088,0.1978021978021978,0.0
inferiorparietal-rh,0.06976744186046512,0.19767441860465115,0.2558139534883721,0.06976744186046512,0.046511627906976744,0.1744186046511628,0.18604651162790697,0.0
parstriangularis-rh,0.23809523809523808,0.0,0.19047619047619047,0.5238095238095238,0.0,0.0,0.047619047619047616,0.0
rostralmiddlefrontal-lh,0.288135593220339,0.13559322033898305,0.0847457627118644,0.0,0.4067796610169492,0.06779661016949153,0.01694915254237288,0.0
superiortemporal-lh,0.0,0.18478260869565216,0.1956521739130435,0.021739130434782608,0.021739130434782608,0.29347826086956524,0.2826086956521739,0.0
superiortemporal-rh,0.0,0.16470588235294117,0.2,0.03529411764705882,0.0,0.29411764705882354,0.3058823529411765,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
