,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.12195121951219512,0.12195121951219512,0.12804878048780488,0.12804878048780488,0.12195121951219512,0.12804878048780488,0.12195121951219512,0.12804878048780488
parsopercularis-lh,0.12195121951219512,0.12195121951219512,0.12804878048780488,0.12804878048780488,0.12195121951219512,0.12804878048780488,0.12195121951219512,0.12804878048780488
postcentral-lh,0.11904761904761904,0.11904761904761904,0.13095238095238096,0.125,0.11904761904761904,0.13690476190476192,0.11904761904761904,0.13095238095238096
postcentral-rh,0.11976047904191617,0.11976047904191617,0.1317365269461078,0.12574850299401197,0.11976047904191617,0.1317365269461078,0.11976047904191617,0.1317365269461078
precentral-lh,0.12195121951219512,0.12195121951219512,0.12804878048780488,0.12804878048780488,0.12195121951219512,0.12804878048780488,0.12195121951219512,0.12804878048780488
superiorparietal-lh,0.11904761904761904,0.11904761904761904,0.13095238095238096,0.125,0.11904761904761904,0.13690476190476192,0.11904761904761904,0.13095238095238096
superiortemporal-rh,0.12195121951219512,0.12195121951219512,0.12804878048780488,0.12804878048780488,0.12195121951219512,0.12804878048780488,0.12195121951219512,0.12804878048780488
supramarginal-lh,0.11904761904761904,0.11904761904761904,0.13095238095238096,0.125,0.11904761904761904,0.13690476190476192,0.11904761904761904,0.13095238095238096
