,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.140625,0.11328125,0.14453125,0.12890625,0.10546875,0.125,0.109375,0.1328125
inferiorparietal-rh,0.1336206896551724,0.125,0.1336206896551724,0.1336206896551724,0.11637931034482758,0.125,0.09913793103448276,0.1336206896551724
parsopercularis-lh,0.13740458015267176,0.11068702290076336,0.15267175572519084,0.12595419847328243,0.10305343511450382,0.12213740458015267,0.1183206106870229,0.1297709923664122
postcentral-lh,0.13821138211382114,0.11788617886178862,0.13821138211382114,0.13414634146341464,0.10975609756097561,0.12195121951219512,0.1016260162601626,0.13821138211382114
postcentral-rh,0.13215859030837004,0.1277533039647577,0.13215859030837004,0.1277533039647577,0.11894273127753303,0.13215859030837004,0.1013215859030837,0.1277533039647577
precentral-lh,0.13821138211382114,0.11788617886178862,0.14227642276422764,0.12601626016260162,0.10975609756097561,0.13008130081300814,0.10975609756097561,0.12601626016260162
superiorparietal-lh,0.1323529411764706,0.10784313725490197,0.15196078431372548,0.11764705882352941,0.09803921568627451,0.12254901960784313,0.14705882352941177,0.12254901960784313
supramarginal-lh,0.13636363636363635,0.11983471074380166,0.13636363636363635,0.13636363636363635,0.1115702479338843,0.11983471074380166,0.09917355371900827,0.14049586776859505
