,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.1308016877637131,0.1350210970464135,0.06329113924050633,0.12658227848101267,0.13924050632911392,0.13924050632911392,0.13924050632911392,0.12658227848101267
parsopercularis-lh,0.12916666666666668,0.13333333333333333,0.0625,0.12916666666666668,0.14166666666666666,0.14166666666666666,0.1375,0.125
parstriangularis-rh,0.11382113821138211,0.11382113821138211,0.17886178861788618,0.0975609756097561,0.13008130081300814,0.12195121951219512,0.13821138211382114,0.10569105691056911
postcentral-lh,0.12,0.124,0.052,0.188,0.136,0.136,0.124,0.12
precentral-lh,0.124,0.128,0.068,0.128,0.148,0.144,0.14,0.12
superiorparietal-lh,0.125,0.12903225806451613,0.06451612903225806,0.12903225806451613,0.14919354838709678,0.14516129032258066,0.13709677419354838,0.12096774193548387
superiortemporal-lh,0.12601626016260162,0.13008130081300814,0.07317073170731707,0.12601626016260162,0.14227642276422764,0.13821138211382114,0.14227642276422764,0.12195121951219512
supramarginal-lh,0.13304721030042918,0.13733905579399142,0.060085836909871244,0.12875536480686695,0.13733905579399142,0.13733905579399142,0.13733905579399142,0.12875536480686695
