,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.12956810631229235,0.12292358803986711,0.12292358803986711,0.12292358803986711,0.11960132890365449,0.12956810631229235,0.12624584717607973,0.12624584717607973
parsopercularis-lh,0.12121212121212122,0.13804713804713806,0.12457912457912458,0.11784511784511785,0.12121212121212122,0.13468013468013468,0.11447811447811448,0.12794612794612795
postcentral-lh,0.12244897959183673,0.12244897959183673,0.1292517006802721,0.11904761904761904,0.12244897959183673,0.1360544217687075,0.11564625850340136,0.1326530612244898
postcentral-rh,0.1296928327645051,0.11945392491467577,0.12627986348122866,0.12627986348122866,0.11945392491467577,0.12627986348122866,0.12627986348122866,0.12627986348122866
precentral-lh,0.1232876712328767,0.1267123287671233,0.1267123287671233,0.11986301369863013,0.1232876712328767,0.13356164383561644,0.11643835616438356,0.13013698630136986
superiorparietal-lh,0.12,0.13,0.12666666666666668,0.11666666666666667,0.12,0.14,0.11333333333333333,0.13333333333333333
superiortemporal-rh,0.1292517006802721,0.11904761904761904,0.12244897959183673,0.12585034013605442,0.11904761904761904,0.12244897959183673,0.13945578231292516,0.12244897959183673
supramarginal-lh,0.12203389830508475,0.12203389830508475,0.1288135593220339,0.11864406779661017,0.12203389830508475,0.13559322033898305,0.1152542372881356,0.13559322033898305
