,F7,FT9,TP9,CP2,F8,F5,PO8,AF8
F7,0.3655913978494624,0.3118279569892473,0.0,0.043010752688172046,0.010752688172043012,0.26881720430107525,0.0,0.0
FT9,0.20666666666666667,0.4066666666666667,0.0,0.0,0.0,0.38666666666666666,0.0,0.0
TP9,0.0,0.0,0.21666666666666667,0.23333333333333334,0.23333333333333334,0.0,0.08333333333333333,0.23333333333333334
CP2,0.016,0.0,0.112,0.312,0.304,0.0,0.072,0.184
F8,0.0,0.0,0.10144927536231885,0.2608695652173913,0.36231884057971014,0.0,0.06521739130434782,0.21014492753623187
F5,0.13846153846153847,0.3076923076923077,0.0,0.0,0.0,0.5384615384615384,0.0,0.015384615384615385
PO8,0.0,0.0,0.1794871794871795,0.23076923076923078,0.23076923076923078,0.0,0.20512820512820512,0.15384615384615385
AF8,0.0,0.0,0.11764705882352941,0.20588235294117646,0.2647058823529412,0.049019607843137254,0.0392156862745098,0.3235294117647059
