,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh
frontalpole-lh,0.17235494880546076,0.1348122866894198,0.11006825938566553,0.1075085324232082,0.12542662116040956,0.13822525597269625,0.10409556313993173,0.1075085324232082
frontalpole-rh,0.12002892263195951,0.22270426608821403,0.09472161966738973,0.11352133044107014,0.12292118582791034,0.1301518438177874,0.09906001446131597,0.09689081706435286
fusiform-lh,0.11759425493716337,0.11669658886894076,0.1400359066427289,0.12208258527827648,0.1310592459605027,0.12926391382405744,0.118491921005386,0.12477558348294435
insula-lh,0.1006006006006006,0.12387387387387387,0.1066066066066066,0.1614114114114114,0.14264264264264265,0.12312312312312312,0.11786786786786786,0.12387387387387387
insula-rh,0.11578947368421053,0.12631578947368421,0.10751879699248121,0.13383458646616542,0.1586466165413534,0.13082706766917293,0.10902255639097744,0.11804511278195488
isthmuscingulate-rh,0.13046815042210283,0.13814274750575595,0.11128165771297006,0.11972371450498849,0.1343054489639294,0.14658480429777437,0.10821181887950883,0.11128165771297006
lateraloccipital-rh,0.10579345088161209,0.11754827875734676,0.11754827875734676,0.1351805205709488,0.12678421494542402,0.12510495382031905,0.1376994122586062,0.1343408900083963
pericalcarine-rh,0.1070840197693575,0.11202635914332784,0.12108731466227347,0.1342668863261944,0.13509060955518945,0.12355848434925865,0.12520593080724876,0.1416803953871499
