,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,parsopercularis-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.5833333333333334,0.0,0.11904761904761904,0.05952380952380952,0.0,0.13690476190476192,0.10119047619047619,0.0
frontalpole-lh,0.0,0.3854166666666667,0.19791666666666666,0.19791666666666666,0.010416666666666666,0.0,0.20833333333333334,0.0
frontalpole-rh,0.042606516290726815,0.047619047619047616,0.3533834586466165,0.2681704260651629,0.05764411027568922,0.03007518796992481,0.11528822055137844,0.08521303258145363
insula-rh,0.015053763440860216,0.04086021505376344,0.23010752688172043,0.3956989247311828,0.07096774193548387,0.04516129032258064,0.13118279569892474,0.07096774193548387
parsopercularis-rh,0.0,0.029411764705882353,0.11176470588235295,0.16470588235294117,0.36470588235294116,0.058823529411764705,0.10588235294117647,0.16470588235294117
rostralanteriorcingulate-rh,0.14619883040935672,0.0,0.0935672514619883,0.11695906432748537,0.06432748538011696,0.4093567251461988,0.1695906432748538,0.0
temporalpole-rh,0.05,0.06470588235294118,0.13529411764705881,0.19411764705882353,0.052941176470588235,0.07941176470588235,0.4235294117647059,0.0
transversetemporal-rh,0.0,0.0,0.16304347826086957,0.15760869565217392,0.17391304347826086,0.0,0.0,0.5054347826086957
