,bankssts-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.7568555758683729,0.08775137111517367,0.07495429616087751,0.027422303473491772,0.0,0.0,0.02376599634369287,0.029250457038391225
frontalpole-lh,0.05387205387205387,0.6924803591470258,0.001122334455667789,0.014590347923681257,0.026936026936026935,0.06621773288439955,0.07519640852974187,0.06958473625140292
frontalpole-rh,0.06135986733001658,0.006633499170812604,0.8092868988391376,0.06135986733001658,0.026533996683250415,0.026533996683250415,0.0,0.008291873963515755
parsorbitalis-rh,0.018439716312056736,0.018439716312056736,0.04680851063829787,0.7829787234042553,0.06808510638297872,0.0014184397163120568,0.0014184397163120568,0.062411347517730496
rostralanteriorcingulate-lh,0.0,0.037383177570093455,0.021361815754339118,0.06141522029372497,0.6662216288384513,0.16154873164218958,0.0520694259012016,0.0
rostralanteriorcingulate-rh,0.0,0.09012875536480687,0.02861230329041488,0.0,0.17024320457796852,0.7110157367668097,0.0,0.0
temporalpole-lh,0.030694668820678513,0.10823909531502424,0.0,0.004846526655896607,0.06946688206785137,0.0,0.7431340872374798,0.04361873990306947
temporalpole-rh,0.030257186081694403,0.09379727685325265,0.01059001512859304,0.06656580937972768,0.0,0.0,0.03479576399394856,0.7639939485627837
