,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,parsopercularis-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.7002762430939227,0.10911602209944751,0.027624309392265192,0.013812154696132596,0.0649171270718232,0.031767955801104975,0.052486187845303865,0.0
frontalpole-lh,0.08710407239819004,0.6425339366515838,0.021493212669683258,0.06334841628959276,0.0757918552036199,0.042986425339366516,0.02262443438914027,0.04411764705882353
frontalpole-rh,0.018201284796573874,0.020342612419700215,0.48822269807280516,0.12205567451820129,0.06531049250535331,0.09207708779443255,0.07387580299785867,0.11991434689507495
insula-rh,0.006029285099052541,0.04995693367786391,0.10163652024117141,0.43238587424633934,0.09732988802756244,0.053402239448751075,0.13092161929371232,0.12833763996554695
parsopercularis-rh,0.04526046114432109,0.06148590947907771,0.05465414175918019,0.08283518360375747,0.502134927412468,0.09479077711357814,0.03928266438941076,0.11955593509820667
rostralanteriorcingulate-rh,0.026399155227032733,0.0337909186906019,0.09503695881731784,0.0559662090813094,0.11087645195353749,0.5417106652587117,0.059134107708553325,0.07708553326293559
temporalpole-rh,0.040948275862068964,0.023706896551724137,0.07435344827586207,0.1724137931034483,0.05387931034482758,0.05818965517241379,0.5021551724137931,0.07435344827586207
transversetemporal-rh,0.0009242144177449168,0.034195933456561925,0.09611829944547134,0.12384473197781885,0.133086876155268,0.06931608133086876,0.06192236598890943,0.4805914972273567
