,bankssts-rh,frontalpole-lh,frontalpole-rh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.8051612903225807,0.04258064516129032,0.025806451612903226,0.01935483870967742,0.00903225806451613,0.03096774193548387,0.01806451612903226,0.04903225806451613
frontalpole-lh,0.05580693815987934,0.7858220211161387,0.02564102564102564,0.0,0.03167420814479638,0.021116138763197588,0.04675716440422323,0.033182503770739065
frontalpole-rh,0.04201680672268908,0.0273109243697479,0.8466386554621849,0.0,0.04411764705882353,0.0,0.03991596638655462,0.0
parstriangularis-rh,0.022941970310391364,0.0,0.0,0.738191632928475,0.1214574898785425,0.11740890688259109,0.0,0.0
rostralanteriorcingulate-rh,0.014360313315926894,0.02741514360313316,0.02349869451697128,0.1227154046997389,0.7023498694516971,0.04569190600522193,0.02610966057441253,0.037859007832898174
temporalpole-lh,0.033962264150943396,0.01761006289308176,0.0,0.10062893081761007,0.033962264150943396,0.8138364779874214,0.0,0.0
temporalpole-rh,0.0196078431372549,0.04738562091503268,0.03104575163398693,0.0,0.026143790849673203,0.0,0.8725490196078431,0.0032679738562091504
transversetemporal-rh,0.07518796992481203,0.041353383458646614,0.0,0.0,0.06203007518796992,0.0,0.0,0.8214285714285714
