,F7,TP9,FT10,F4,AF7,CPz,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.35,0.14642857142857144,0.2,0.0,0.0,0.30357142857142855,0.0
FT10,0.0,0.30714285714285716,0.4928571428571429,0.0,0.0,0.0,0.2,0.0
F4,0.0,0.2887700534759358,0.0,0.35294117647058826,0.0,0.0,0.3582887700534759,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.27666666666666667,0.08666666666666667,0.22333333333333333,0.0,0.0,0.41333333333333333,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
