,FT9,FC1,P7,FT10,AF7,AF3,CPz,AF8
FT9,0.50625,0.0,0.0,0.0,0.49375,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.4883720930232558,0.0,0.0,0.0,0.5116279069767442
AF7,0.3767441860465116,0.0,0.0,0.0,0.6232558139534884,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.047619047619047616,0.6666666666666666,0.0,0.2857142857142857
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.25301204819277107,0.0,0.1686746987951807,0.0,0.5783132530120482
