,FC1,Oz,FT10,F4,AF7,AF3,CPz,AF4
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5785714285714286,0.42142857142857143,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.5042016806722689,0.4957983193277311,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.38961038961038963,0.2987012987012987,0.0,0.3116883116883117
AF3,0.0,0.0,0.0,0.0,0.2625,0.4,0.0,0.3375
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.27848101265822783,0.3670886075949367,0.0,0.35443037974683544
