,FT9,FC1,Oz,CP6,FT10,AF3,CPz,AF8
FT9,0.9514824797843666,0.04851752021563342,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.030710172744721688,0.5527831094049904,0.0,0.0,0.0,0.18618042226487524,0.09404990403071017,0.1362763915547025
Oz,0.0,0.0,0.9562841530054644,0.0,0.04371584699453552,0.0,0.0,0.0
CP6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.018789144050104383,0.0,0.906054279749478,0.0,0.0,0.07515657620041753
AF3,0.0,0.34265734265734266,0.0,0.0,0.0,0.3916083916083916,0.0,0.26573426573426573
CPz,0.0,0.3310810810810811,0.0,0.0,0.0,0.0,0.668918918918919,0.0
AF8,0.0,0.23717948717948717,0.0,0.0,0.11217948717948718,0.25,0.0,0.40064102564102566
