,FT9,FC1,P7,FT10,AF7,AF3,CPz,AF8
FT9,0.6633663366336634,0.07779349363507779,0.0,0.1471004243281471,0.11173974540311174,0.0,0.0,0.0
FC1,0.1053639846743295,0.6704980842911877,0.1111111111111111,0.0,0.034482758620689655,0.034482758620689655,0.009578544061302681,0.034482758620689655
P7,0.0,0.3431952662721893,0.6568047337278107,0.0,0.0,0.0,0.0,0.0
FT10,0.16380655226209048,0.0,0.0,0.8018720748829953,0.0,0.0,0.0,0.0343213728549142
AF7,0.16396761133603238,0.03441295546558704,0.0,0.0,0.5809716599190283,0.11133603238866396,0.0,0.10931174089068826
AF3,0.0,0.07112970711297072,0.0,0.0,0.23430962343096234,0.41841004184100417,0.0,0.27615062761506276
CPz,0.0,0.02586206896551724,0.0,0.0,0.0,0.0,0.9741379310344828,0.0
AF8,0.0,0.06463878326996197,0.0,0.07984790874524715,0.20532319391634982,0.2623574144486692,0.0,0.38783269961977185
