,F7,TP9,FT10,F4,AF7,CPz,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4883720930232558,0.0,0.5116279069767442,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.375,0.0,0.625,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.49707602339181284,0.0,0.0,0.5029239766081871
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.4777777777777778,0.0,0.0,0.5222222222222223
