,FT9,FC1,Oz,CP6,FT10,AF3,CPz,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.36444444444444446,0.0,0.0,0.0,0.3688888888888889,0.0,0.26666666666666666
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.33739837398373984,0.0,0.0,0.0,0.3983739837398374,0.0,0.26422764227642276
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.32124352331606215,0.0,0.0,0.0,0.34196891191709844,0.0,0.33678756476683935
