,cuneus-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.43485617597292725,0.031302876480541454,0.0,0.01649746192893401,0.21573604060913706,0.28045685279187815,0.021150592216582064,0.0
frontalpole-rh,0.03927813163481953,0.4272823779193206,0.0,0.044585987261146494,0.08174097664543524,0.04087048832271762,0.28450106157112526,0.08174097664543524
insula-rh,0.0,0.0,0.652073732718894,0.31336405529953915,0.0,0.0,0.0,0.03456221198156682
isthmuscingulate-rh,0.019132057862809144,0.03919738684087728,0.19132057862809146,0.46896873541763884,0.12085860942603827,0.06439570695286981,0.03873075128324778,0.05739617358842744
paracentral-lh,0.15985014049328755,0.048079925070246644,0.0,0.07961286294099282,0.42522635029659694,0.2503902591320637,0.02934748673118951,0.007492975335622854
paracentral-rh,0.24794929157345263,0.02796420581655481,0.0,0.05070842654735272,0.29828486204325133,0.35495898583146906,0.020134228187919462,0.0
rostralanteriorcingulate-lh,0.026827985270910047,0.28300894266175697,0.0,0.04418726985796949,0.04944765912677538,0.029458179905312992,0.49710678590215673,0.06996317727511836
rostralanteriorcingulate-rh,0.0,0.12561174551386622,0.03833605220228385,0.10358890701468189,0.01957585644371941,0.0,0.1068515497553018,0.6060358890701468
