,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.37894736842105264,0.0,0.0,0.0,0.28421052631578947,0.0,0.0,0.3368421052631579
parstriangularis-rh,0.0,0.2905405405405405,0.0,0.16891891891891891,0.12837837837837837,0.20945945945945946,0.20270270270270271,0.0
postcentral-rh,0.0,0.0,0.4188034188034188,0.07692307692307693,0.1282051282051282,0.26495726495726496,0.1111111111111111,0.0
precentral-lh,0.0,0.1592356687898089,0.05732484076433121,0.20382165605095542,0.17834394904458598,0.1910828025477707,0.21019108280254778,0.0
superiorparietal-lh,0.11715481171548117,0.0794979079497908,0.06276150627615062,0.11715481171548117,0.24686192468619247,0.14225941422594143,0.12552301255230125,0.1087866108786611
superiorparietal-rh,0.0,0.13596491228070176,0.13596491228070176,0.14035087719298245,0.14912280701754385,0.2631578947368421,0.17543859649122806,0.0
superiortemporal-lh,0.0,0.1595744680851064,0.06914893617021277,0.18085106382978725,0.1702127659574468,0.20212765957446807,0.21808510638297873,0.0
supramarginal-lh,0.367816091954023,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.3563218390804598
