,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-rh,0.1323529411764706,0.12867647058823528,0.13602941176470587,0.125,0.1323529411764706,0.11397058823529412,0.13602941176470587,0.09558823529411764
parsopercularis-lh,0.13333333333333333,0.12962962962962962,0.13333333333333333,0.1259259259259259,0.13333333333333333,0.11481481481481481,0.13333333333333333,0.0962962962962963
postcentral-lh,0.13261648745519714,0.12903225806451613,0.13620071684587814,0.12544802867383512,0.13261648745519714,0.11469534050179211,0.13620071684587814,0.0931899641577061
postcentral-rh,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.12781954887218044,0.13157894736842105,0.11654135338345864,0.13157894736842105,0.09774436090225563
precentral-lh,0.13261648745519714,0.12903225806451613,0.13620071684587814,0.12544802867383512,0.13261648745519714,0.11469534050179211,0.13620071684587814,0.0931899641577061
superiorfrontal-rh,0.12406015037593984,0.12406015037593984,0.12781954887218044,0.12406015037593984,0.12781954887218044,0.13533834586466165,0.13909774436090225,0.09774436090225563
superiorparietal-lh,0.12714776632302405,0.12371134020618557,0.13402061855670103,0.12027491408934708,0.13058419243986255,0.12714776632302405,0.14776632302405499,0.08934707903780069
superiorparietal-rh,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12077294685990338
