,bankssts-lh,caudalanteriorcingulate-rh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parsorbitalis-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-lh,0.5227272727272727,0.007575757575757576,0.09090909090909091,0.20454545454545456,0.07575757575757576,0.0,0.09848484848484848,0.0
caudalanteriorcingulate-rh,0.0,0.7647058823529411,0.0,0.0,0.00980392156862745,0.19607843137254902,0.029411764705882353,0.0
inferiortemporal-lh,0.14634146341463414,0.0,0.5365853658536586,0.2032520325203252,0.08130081300813008,0.0,0.032520325203252036,0.0
middletemporal-lh,0.12179487179487179,0.0,0.10256410256410256,0.6282051282051282,0.057692307692307696,0.0,0.08974358974358974,0.0
parahippocampal-lh,0.10869565217391304,0.0,0.11594202898550725,0.021739130434782608,0.7536231884057971,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.36619718309859156,0.0,0.0,0.0,0.6338028169014085,0.0,0.0
rostralanteriorcingulate-rh,0.0738255033557047,0.013422818791946308,0.006711409395973154,0.09395973154362416,0.0,0.0,0.8120805369127517,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
