,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,temporalpole-rh
entorhinal-rh,0.3915094339622642,0.1320754716981132,0.05188679245283019,0.09433962264150944,0.2169811320754717,0.03773584905660377,0.02830188679245283,0.04716981132075472
frontalpole-lh,0.13875598086124402,0.3014354066985646,0.11004784688995216,0.0861244019138756,0.23444976076555024,0.07655502392344497,0.004784688995215311,0.04784688995215311
frontalpole-rh,0.05,0.14,0.49,0.03,0.095,0.07,0.03,0.095
lateralorbitofrontal-rh,0.0748663101604278,0.058823529411764705,0.0106951871657754,0.40641711229946526,0.12299465240641712,0.06951871657754011,0.25668449197860965,0.0
medialorbitofrontal-lh,0.1752988047808765,0.16733067729083664,0.05179282868525897,0.12350597609561753,0.38247011952191234,0.04780876494023904,0.0398406374501992,0.01195219123505976
medialorbitofrontal-rh,0.04201680672268908,0.08823529411764706,0.10084033613445378,0.012605042016806723,0.0546218487394958,0.5126050420168067,0.09663865546218488,0.09243697478991597
parsorbitalis-rh,0.011111111111111112,0.0,0.05555555555555555,0.23333333333333334,0.011111111111111112,0.2,0.45555555555555555,0.03333333333333333
temporalpole-rh,0.0949367088607595,0.10126582278481013,0.12025316455696203,0.006329113924050633,0.05063291139240506,0.14556962025316456,0.0189873417721519,0.4620253164556962
