,caudalanteriorcingulate-rh,cuneus-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-rh,pericalcarine-lh,rostralmiddlefrontal-rh
caudalanteriorcingulate-rh,0.8135593220338984,0.0,0.0,0.11864406779661017,0.0,0.05084745762711865,0.01694915254237288,0.0
cuneus-lh,0.0,0.5432098765432098,0.12345679012345678,0.0,0.0,0.0,0.3333333333333333,0.0
frontalpole-lh,0.0,0.17582417582417584,0.5494505494505495,0.07692307692307693,0.0,0.0,0.1978021978021978,0.0
frontalpole-rh,0.06422018348623854,0.0,0.08256880733944955,0.5504587155963303,0.0,0.14678899082568808,0.07339449541284404,0.08256880733944955
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.660377358490566,0.0,0.0,0.33962264150943394
parstriangularis-rh,0.034482758620689655,0.0,0.0,0.2413793103448276,0.0,0.7241379310344828,0.0,0.0
pericalcarine-lh,0.017699115044247787,0.25663716814159293,0.1415929203539823,0.07964601769911504,0.0,0.0,0.504424778761062,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.12307692307692308,0.2153846153846154,0.0,0.0,0.6615384615384615
