,frontalpole-lh,frontalpole-rh,insula-rh,paracentral-lh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.5,0.36,0.0,0.0,0.0,0.0,0.14,0.0
frontalpole-rh,0.1574074074074074,0.5370370370370371,0.018518518518518517,0.10185185185185185,0.0,0.1388888888888889,0.046296296296296294,0.0
insula-rh,0.0,0.0410958904109589,0.7123287671232876,0.0410958904109589,0.0,0.136986301369863,0.0684931506849315,0.0
paracentral-lh,0.0,0.17857142857142858,0.03571428571428571,0.7321428571428571,0.0,0.05357142857142857,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.13636363636363635,0.07954545454545454,0.045454545454545456,0.0,0.5568181818181818,0.18181818181818182,0.0
temporalpole-lh,0.16666666666666666,0.13636363636363635,0.015151515151515152,0.0,0.0,0.19696969696969696,0.48484848484848486,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
