,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh
fusiform-rh,0.21201413427561838,0.10247349823321555,0.20141342756183744,0.0353356890459364,0.05653710247349823,0.19434628975265017,0.15547703180212014,0.04240282685512368
inferiorparietal-rh,0.1686746987951807,0.1686746987951807,0.1686746987951807,0.060240963855421686,0.0963855421686747,0.1686746987951807,0.1686746987951807,0.0
insula-lh,0.20437956204379562,0.10583941605839416,0.20437956204379562,0.0364963503649635,0.058394160583941604,0.20072992700729927,0.16058394160583941,0.029197080291970802
isthmuscingulate-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
lateraloccipital-rh,0.15,0.15,0.15,0.1,0.15,0.15,0.15,0.0
lingual-rh,0.20224719101123595,0.10861423220973783,0.20224719101123595,0.03745318352059925,0.0599250936329588,0.20224719101123595,0.1647940074906367,0.02247191011235955
parahippocampal-lh,0.1894273127753304,0.1277533039647577,0.1894273127753304,0.04405286343612335,0.07048458149779736,0.1894273127753304,0.1894273127753304,0.0
parahippocampal-rh,0.25925925925925924,0.0,0.18518518518518517,0.0,0.0,0.14814814814814814,0.0,0.4074074074074074
