,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.47540983606557374,0.08196721311475409,0.08196721311475409,0.0,0.0,0.0,0.0,0.36065573770491804
parsopercularis-lh,0.09090909090909091,0.3181818181818182,0.18181818181818182,0.0,0.15151515151515152,0.16666666666666666,0.09090909090909091,0.0
parstriangularis-rh,0.06896551724137931,0.1724137931034483,0.4482758620689655,0.0,0.05747126436781609,0.08045977011494253,0.1724137931034483,0.0
superiorfrontal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.2,0.06666666666666667,0.0,0.4,0.2222222222222222,0.1111111111111111,0.0
superiortemporal-lh,0.0,0.2391304347826087,0.10869565217391304,0.0,0.21739130434782608,0.2608695652173913,0.15217391304347827,0.021739130434782608
superiortemporal-rh,0.0,0.12698412698412698,0.23809523809523808,0.0,0.1111111111111111,0.14285714285714285,0.38095238095238093,0.0
supramarginal-rh,0.5094339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.49056603773584906
