,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.4264705882352941,0.0,0.11764705882352941,0.39705882352941174,0.0,0.0,0.0,0.058823529411764705
parsopercularis-lh,0.0,0.26666666666666666,0.13333333333333333,0.0,0.0,0.15555555555555556,0.2222222222222222,0.2222222222222222
parstriangularis-rh,0.05970149253731343,0.11940298507462686,0.40298507462686567,0.029850746268656716,0.0,0.04477611940298507,0.08955223880597014,0.2537313432835821
postcentral-rh,0.43283582089552236,0.0,0.08955223880597014,0.44776119402985076,0.0,0.0,0.0,0.029850746268656716
superiorfrontal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiorfrontal-rh,0.029850746268656716,0.07462686567164178,0.014925373134328358,0.04477611940298507,0.0,0.5671641791044776,0.14925373134328357,0.11940298507462686
superiortemporal-lh,0.0,0.13793103448275862,0.06896551724137931,0.0,0.0,0.2413793103448276,0.29310344827586204,0.25862068965517243
superiortemporal-rh,0.012195121951219513,0.13414634146341464,0.18292682926829268,0.0,0.0,0.14634146341463414,0.21951219512195122,0.3048780487804878
