,caudalanteriorcingulate-lh,frontalpole-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,precuneus-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.12987012987012986,0.09090909090909091,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986
frontalpole-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
insula-rh,0.12643678160919541,0.08045977011494253,0.13793103448275862,0.13793103448275862,0.12643678160919541,0.13793103448275862,0.12643678160919541,0.12643678160919541
isthmuscingulate-rh,0.13095238095238096,0.08333333333333333,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096
lateraloccipital-rh,0.12987012987012986,0.09090909090909091,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986
paracentral-rh,0.13095238095238096,0.08333333333333333,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096
precuneus-rh,0.12987012987012986,0.09090909090909091,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986
superiorparietal-rh,0.12987012987012986,0.09090909090909091,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986
