,caudalanteriorcingulate-lh,frontalpole-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,precuneus-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.13076923076923078,0.11538461538461539,0.1076923076923077,0.12307692307692308,0.13076923076923078,0.12307692307692308,0.13846153846153847,0.13076923076923078
frontalpole-lh,0.125,0.16346153846153846,0.09615384615384616,0.11538461538461539,0.125,0.11538461538461539,0.1346153846153846,0.125
insula-rh,0.12598425196850394,0.09448818897637795,0.13385826771653545,0.13385826771653545,0.12598425196850394,0.13385826771653545,0.12598425196850394,0.12598425196850394
isthmuscingulate-rh,0.13333333333333333,0.1037037037037037,0.1111111111111111,0.1259259259259259,0.13333333333333333,0.1259259259259259,0.13333333333333333,0.13333333333333333
lateraloccipital-rh,0.13076923076923078,0.11538461538461539,0.1076923076923077,0.12307692307692308,0.13076923076923078,0.12307692307692308,0.13846153846153847,0.13076923076923078
paracentral-rh,0.13333333333333333,0.1037037037037037,0.1111111111111111,0.1259259259259259,0.13333333333333333,0.1259259259259259,0.13333333333333333,0.13333333333333333
precuneus-rh,0.1297709923664122,0.12213740458015267,0.10687022900763359,0.12213740458015267,0.1297709923664122,0.12213740458015267,0.13740458015267176,0.1297709923664122
superiorparietal-rh,0.13076923076923078,0.11538461538461539,0.1076923076923077,0.12307692307692308,0.13076923076923078,0.12307692307692308,0.13846153846153847,0.13076923076923078
