,caudalanteriorcingulate-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.13333333333333333
insula-rh,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.13333333333333333
isthmuscingulate-rh,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.15217391304347827,0.13043478260869565,0.13043478260869565
lateralorbitofrontal-rh,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.15217391304347827,0.13043478260869565,0.13043478260869565
parahippocampal-rh,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.13333333333333333
pericalcarine-lh,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.15217391304347827,0.13043478260869565,0.13043478260869565
rostralanteriorcingulate-lh,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.15217391304347827,0.13043478260869565,0.13043478260869565
rostralanteriorcingulate-rh,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.15217391304347827,0.13043478260869565,0.13043478260869565
