,F7,C3,O1,T8,Fp2,AF7,P1,AF8
F7,0.6148043375766148,0.036303630363036306,0.06694955209806695,0.05186232909005186,0.047619047619047616,0.1456859971711457,0.0,0.036775106082036775
C3,0.07418397626112759,0.5806132542037586,0.10286844708209693,0.0,0.043521266073194856,0.18001978239366964,0.0,0.018793273986152326
O1,0.07270811380400422,0.05374077976817703,0.5958904109589042,0.160695468914647,0.0,0.11696522655426765,0.0,0.0
T8,0.05501782985226694,0.0,0.1563932755985736,0.5354049923586347,0.056036678553234846,0.17320427916454406,0.0,0.023942944472745798
Fp2,0.06636005256241786,0.030223390275952694,0.0,0.07095926412614981,0.5643889618922471,0.06636005256241786,0.07424441524310119,0.12746386333771353
AF7,0.1301398897838067,0.07799915218312845,0.09580330648579907,0.14412886816447648,0.04281475201356507,0.46375582874099197,0.0,0.0453582026282323
P1,0.0,0.0,0.0,0.0,0.08869701726844584,0.0,0.804552590266876,0.10675039246467818
AF8,0.04162330905306972,0.010926118626430802,0.0,0.023413111342351717,0.1004162330905307,0.056711758584807495,0.07180020811654526,0.6951092611862643
